file	phi	r	period	raio_max	px_mean	x_final	eta
659	02.65935082661673e+00	2.00000000000000e+00	1.15202319999913e+03	1.90677323653023e+00	-6.18316304466243e+00	-8.76011195000000e+02	6.32284961580327e+01
660	02.63906719423898e+00	2.00000000000000e+00	1.12326559999915e+03	1.89862837664696e+00	-6.17338910558910e+00	-8.73619174000000e+02	6.25426280623261e+01
661	02.51817768951480e+00	2.00000000000000e+00	1.09388919999917e+03	1.89280851612155e+00	-6.16346866209897e+00	-8.71196322000000e+02	6.17318961624939e+01
662	0.15498718378921e-01	2.00000000000000e+00	1.06702239999921e+03	1.88413465292893e+00	-6.15335235589825e+00	-8.68757581000000e+02	6.11123940434947e+01
663	0.39207286112794e-01	2.00000000000000e+00	1.04104839999922e+03	1.87751843405698e+00	-6.14325401000799e+00	-8.66302959000000e+02	6.04557723576904e+01
664	0.38429565669372e-01	2.00000000000000e+00	9.92727999999281e+02	1.86836116689582e+00	-6.13311636390734e+00	-8.63830113000000e+02	5.83957647058516e+01
665	0.73357691789735e-01	2.00000000000000e+00	8.88770799999375e+02	1.86192108486919e+00	-6.12290298271590e+00	-8.61350342000000e+02	5.29660786650507e+01
666	0.29916947074720e-01	2.00000000000000e+00	8.06491999999450e+02	1.85481799954072e+00	-6.11276542433488e+00	-8.58859714000000e+02	4.87012077294450e+01
667	0.53509200915490e-01	2.00000000000000e+00	7.77298399999477e+02	1.85098835760375e+00	-6.10261218010553e+00	-8.56360221000000e+02	4.75702815177253e+01
668	0.66689523889105e-01	2.00000000000000e+00	7.62847199999490e+02	1.84339443284074e+00	-6.09241466118026e+00	-8.53857868000000e+02	4.72643866170781e+01
669	02.66710376318410e+00	2.00000000000000e+00	7.56761599999495e+02	1.83747402859468e+00	-6.08220548229583e+00	-8.51347261000000e+02	4.74756336260756e+01
670	02.50417269741420e+00	2.00000000000000e+00	7.47713999999503e+02	1.82869693948712e+00	-6.07188831179575e+00	-8.48833234000000e+02	4.75645038167717e+01
671	02.44196734859844e+00	2.00000000000000e+00	7.38306399999512e+02	1.82505307241696e+00	-6.06143432124379e+00	-8.46315738000000e+02	4.75712886597717e+01
672	02.44439410544628e+00	2.00000000000000e+00	7.31733599999518e+02	1.81808543348449e+00	-6.05094656343751e+00	-8.43794687000000e+02	4.77632898172104e+01
673	02.45080702955208e+00	2.00000000000000e+00	7.23579199999526e+02	1.80958474857848e+00	-6.04019620246287e+00	-8.41273430000000e+02	4.77925495376267e+01
674	02.39807283586415e+00	2.00000000000000e+00	7.12677599999535e+02	1.80663509204559e+00	-6.02943254645978e+00	-8.38754558000000e+02	4.76388770053259e+01
675	02.29769581026774e+00	2.00000000000000e+00	6.98709999999548e+02	1.79978837318824e+00	-6.01856017211533e+00	-8.36240545000000e+02	4.72740189444984e+01
676	02.06845289282360e+00	2.00000000000000e+00	6.84499599999561e+02	1.79406572996518e+00	-6.00753734325753e+00	-8.33732678000000e+02	4.68835342465546e+01
677	0.78470666712370e-01	2.00000000000000e+00	6.68938799999576e+02	1.78794821906888e+00	-5.99651662407158e+00	-8.31233850000000e+02	4.63254016620296e+01
678	0.41657785658120e-01	2.00000000000000e+00	6.51111199999591e+02	1.78144416074016e+00	-5.98560106892510e+00	-8.28741848000000e+02	4.55960224089439e+01
679	0.25562327697038e-01	2.00000000000000e+00	6.31026399999609e+02	1.77465797338762e+00	-5.97458492928489e+00	-8.26259101000000e+02	4.46902549574882e+01
680	0.89165753602822e-01	2.00000000000000e+00	6.05235999999633e+02	1.77017598581339e+00	-5.96390331018641e+00	-8.23784585000000e+02	4.32929899856761e+01
681	0.80494943224687e-01	2.00000000000000e+00	5.71881599999663e+02	1.76184839106445e+00	-5.95319819368647e+00	-8.21317770000000e+02	4.13807235889853e+01
682	0.80386213096726e-01	2.00000000000000e+00	5.54701999999678e+02	1.75593797405085e+00	-5.94268806892667e+00	-8.18861361000000e+02	4.05483918128500e+01
683	0.01192710044262e+00	2.00000000000000e+00	5.45393199999687e+02	1.75036503936570e+00	-5.93225906068357e+00	-8.16407536000000e+02	4.02801477104723e+01
684	02.90480387919385e+00	2.00000000000000e+00	5.39371599999693e+02	1.74343396570147e+00	-5.92184569822001e+00	-8.13967980000000e+02	4.02516119402836e+01
685	02.24905677336477e+00	2.00000000000000e+00	5.32302799999699e+02	1.73919685058066e+00	-5.91118244836997e+00	-8.11519124000000e+02	4.01434992458374e+01
686	02.24080879377857e+00	2.00000000000000e+00	5.28061599999702e+02	1.73224251752845e+00	-5.90057625841689e+00	-8.09087841000000e+02	4.02485975609609e+01
687	02.21125107956097e+00	2.00000000000000e+00	5.20431999999710e+02	1.72700546336255e+00	-5.88962488050439e+00	-8.06636078000000e+02	4.00949152542228e+01
688	02.11222966412164e+00	2.00000000000000e+00	5.13960799999716e+02	1.72042639253365e+00	-5.87850862837599e+00	-8.04198778000000e+02	4.00280996884593e+01
689	02.02627400966926e+00	2.00000000000000e+00	5.05135599999724e+02	1.71515558698251e+00	-5.86728573109480e+00	-8.01743146000000e+02	3.97119182389799e+01
690	02.02037347821612e+00	2.00000000000000e+00	4.95219199999734e+02	1.71030144893189e+00	-5.85581469451847e+00	-7.99289623000000e+02	3.93655961844063e+01
691	01.91842623286867e+00	2.00000000000000e+00	4.85527599999742e+02	1.70434529519556e+00	-5.84434928614309e+00	-7.96834521000000e+02	3.89669020866644e+01
692	0.77520236600814e-01	2.00000000000000e+00	4.74132399999753e+02	1.69697174187748e+00	-5.83287482777249e+00	-7.94363750000000e+02	3.83602265372044e+01
693	02.86523423713924e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
694	02.86254135816294e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
695	02.85547058526731e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
696	02.83629321758829e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
697	02.80716398313374e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
698	02.33204976587339e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
699	0.36988332264894e-01	2.00000000000000e+00	1.30638879999899e+03	2.01710329761527e+00	-6.08822601571958e+00	-8.99670442000000e+02	5.95980291970459e+01
700	0.43094392055434e-01	2.00000000000000e+00	1.27854399999901e+03	2.00365226483046e+00	-6.08017701538756e+00	-8.97493907000000e+02	5.94118959107466e+01
701	0.63842369333163e-01	2.00000000000000e+00	1.26958199999902e+03	1.99024335162167e+00	-6.07197665289290e+00	-8.95290585000000e+02	6.01127840908747e+01
702	0.94607475183953e-01	2.00000000000000e+00	1.25635399999903e+03	1.97870753454666e+00	-6.06365284434468e+00	-8.93060177000000e+02	6.05763741561851e+01
703	0.15778033210665e-01	2.00000000000000e+00	1.25630119999903e+03	1.96850493904970e+00	-6.05524383111735e+00	-8.90799639000000e+02	6.17043811394540e+01
704	0.21279501399914e-01	2.00000000000000e+00	1.24101479999904e+03	1.95683793915386e+00	-6.04656708283220e+00	-8.88502385000000e+02	6.20507399999643e+01
705	02.78917957454365e+00	2.00000000000000e+00	1.23473319999905e+03	1.94848111107786e+00	-6.03780437602246e+00	-8.86191346000000e+02	6.28682892056665e+01
706	02.71910550341663e+00	2.00000000000000e+00	1.22527279999906e+03	1.93736383588290e+00	-6.02880991453203e+00	-8.83845459000000e+02	6.34856373056633e+01
707	02.67882461003955e+00	2.00000000000000e+00	1.20555919999908e+03	1.92958319205409e+00	-6.01954017939798e+00	-8.81462933000000e+02	6.35173445731989e+01
708	02.66015294740267e+00	2.00000000000000e+00	1.18902799999909e+03	1.91793754861649e+00	-6.01019237134131e+00	-8.79058764000000e+02	6.37206859592352e+01
709	02.66477097067571e+00	2.00000000000000e+00	1.16729039999911e+03	1.91214583735662e+00	-6.00058205336821e+00	-8.76626328000000e+02	6.35087268770043e+01
710	02.65454805353146e+00	2.00000000000000e+00	1.13855079999914e+03	1.90316751024336e+00	-5.99091623148934e+00	-8.74183774000000e+02	6.29033591159870e+01
711	02.59110586166315e+00	2.00000000000000e+00	1.10516359999917e+03	1.89501703945035e+00	-5.98107486489063e+00	-8.71704628000000e+02	6.19486322869610e+01
712	0.14531640434039e-01	2.00000000000000e+00	1.07906239999920e+03	1.88814066747050e+00	-5.97101691447129e+00	-8.69198688000000e+02	6.13801137656091e+01
713	0.30364814303602e-01	2.00000000000000e+00	1.05285159999921e+03	1.87923964978503e+00	-5.96088168496357e+00	-8.66673015000000e+02	6.07180853517543e+01
714	0.30704459083734e-01	2.00000000000000e+00	1.01548279999926e+03	1.87324994687971e+00	-5.95078604330585e+00	-8.64136571000000e+02	5.94544964870879e+01
715	0.64202110048568e-01	2.00000000000000e+00	9.47343999999321e+02	1.86358082457581e+00	-5.94059484605444e+00	-8.61583546000000e+02	5.61888493475391e+01
716	0.20385848267713e-01	2.00000000000000e+00	8.17594399999440e+02	1.85855816298645e+00	-5.93044118894840e+00	-8.59031034000000e+02	4.91342788461299e+01
717	0.43587284712753e-01	2.00000000000000e+00	7.83473599999471e+02	1.85218506635329e+00	-5.92031567728001e+00	-8.56450769000000e+02	4.77145919610003e+01
718	0.45662534609734e-01	2.00000000000000e+00	7.67477599999485e+02	1.84417979692055e+00	-5.91002611494154e+00	-8.53864591000000e+02	4.73751604938047e+01
719	0.06142838504764e+00	2.00000000000000e+00	7.55521199999496e+02	1.83908146363138e+00	-5.89987062327090e+00	-8.51278990000000e+02	4.72791739674372e+01
720	02.51292887175407e+00	2.00000000000000e+00	7.50156799999501e+02	1.83292377391333e+00	-5.88955695999892e+00	-8.48692307000000e+02	4.75384537388878e+01
721	02.44832823078468e+00	2.00000000000000e+00	7.40767999999510e+02	1.82284743376793e+00	-5.87913309075467e+00	-8.46093358000000e+02	4.76071979434226e+01
722	02.45473727739078e+00	2.00000000000000e+00	7.34139199999516e+02	1.81893071178079e+00	-5.86865716051426e+00	-8.43499678000000e+02	4.77955208333113e+01
723	02.45464140442993e+00	2.00000000000000e+00	7.23006399999526e+02	1.81208095505826e+00	-5.85797219760511e+00	-8.40908241000000e+02	4.76917150395560e+01
724	02.39012004784131e+00	2.00000000000000e+00	7.13385599999534e+02	1.80228450405901e+00	-5.84728551285487e+00	-8.38330312000000e+02	4.76225367155991e+01
725	02.29975497325643e+00	2.00000000000000e+00	6.99231199999547e+02	1.80041578524060e+00	-5.83646403807535e+00	-8.35748608000000e+02	4.73092828145931e+01
726	02.12346750389329e+00	2.00000000000000e+00	6.84507999999560e+02	1.79388313409870e+00	-5.82540381472800e+00	-8.33158706000000e+02	4.68199726401981e+01
727	0.68249497910039e-01	2.00000000000000e+00	6.68809599999575e+02	1.78708591284124e+00	-5.81435750470382e+00	-8.30575088000000e+02	4.63164542936086e+01
728	0.54919036399561e-01	2.00000000000000e+00	6.50105599999592e+02	1.78109714146735e+00	-5.80339161012179e+00	-8.28006025000000e+02	4.55256022408768e+01
729	0.44724867422404e-01	2.00000000000000e+00	6.29649199999611e+02	1.77500046327222e+00	-5.79234166578759e+00	-8.25435251000000e+02	4.45927195467235e+01
730	0.80476011640665e-01	2.00000000000000e+00	5.99570399999638e+02	1.76705053158195e+00	-5.78173535430531e+00	-8.22896464000000e+02	4.29491690544238e+01
731	0.63263418449562e-01	2.00000000000000e+00	5.68042799999667e+02	1.75955272281364e+00	-5.77098505830423e+00	-8.20351918000000e+02	4.11029522431099e+01
732	0.94235106768755e-01	2.00000000000000e+00	5.52400399999681e+02	1.75409396576077e+00	-5.76051105970842e+00	-8.17818421000000e+02	4.04392679355630e+01
733	0.09184722195279e+00	2.00000000000000e+00	5.44179599999689e+02	1.74458785539063e+00	-5.75012176134934e+00	-8.15294290000000e+02	4.02499704141861e+01
734	02.48171108115813e+00	2.00000000000000e+00	5.36985199999694e+02	1.74129561234281e+00	-5.73955616624554e+00	-8.12773209000000e+02	4.01935029939970e+01
735	02.25811600603969e+00	2.00000000000000e+00	5.31820399999699e+02	1.73695145150871e+00	-5.72898753332155e+00	-8.10256853000000e+02	4.02284720120881e+01
736	02.24722204216713e+00	2.00000000000000e+00	5.25601599999705e+02	1.73020010814882e+00	-5.71823864199756e+00	-8.07741891000000e+02	4.01836085626765e+01
737	02.16774421273148e+00	2.00000000000000e+00	5.19034399999711e+02	1.72589040892699e+00	-5.70726537423112e+00	-8.05228911000000e+02	4.01108500772653e+01
738	02.06083755017842e+00	2.00000000000000e+00	5.10539999999718e+02	1.71713551029612e+00	-5.69607903747467e+00	-8.02704156000000e+02	3.98859374999859e+01
739	02.03816145385079e+00	2.00000000000000e+00	5.01310399999727e+02	1.71274416349117e+00	-5.68482623344312e+00	-8.00186351000000e+02	3.95979778830826e+01
740	02.02933062526626e+00	2.00000000000000e+00	4.91142399999736e+02	1.70709605906518e+00	-5.67326958153245e+00	-7.97650464000000e+02	3.91660606060473e+01
741	01.43344744306105e+00	2.00000000000000e+00	4.81228799999745e+02	1.70142114773509e+00	-5.66188852547648e+00	-7.95118565000000e+02	3.87462801932239e+01
742	0.47916251751336e-01	2.00000000000000e+00	4.68069199999757e+02	1.69532678521112e+00	-5.65043513574843e+00	-7.92587406000000e+02	3.80544065040528e+01
743	0.11774440078200e+00	2.00000000000000e+00	4.49722399999774e+02	1.68972889177302e+00	-5.63910656498069e+00	-7.90039802000000e+02	3.69230213464584e+01
744	0.10913896819750e+00	2.00000000000000e+00	4.36707199999786e+02	1.68418132900408e+00	-5.62796346633880e+00	-7.87504704000000e+02	3.62112106135881e+01
745	0.11535637732444e+00	2.00000000000000e+00	4.26713999999795e+02	1.68023160377390e+00	-5.61692830669090e+00	-7.84958344000000e+02	3.56784280936354e+01
746	02.86882121432297e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
747	02.86551279170042e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
748	02.85345640435471e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
749	02.82966545952450e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
750	02.80263457408408e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
751	0.77509688188395e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
752	0.33139505809191e-01	2.00000000000000e+00	1.29944959999899e+03	2.01455813482160e+00	-5.89655399068028e+00	-8.98599576000000e+02	5.94441720036251e+01
753	0.47634330699582e-01	2.00000000000000e+00	1.27155359999902e+03	2.00227293641527e+00	-5.88844358076914e+00	-8.96345290000000e+02	5.93075373133987e+01
754	0.75832723141711e-01	2.00000000000000e+00	1.26274719999903e+03	1.98735640793281e+00	-5.88019198508691e+00	-8.94070225000000e+02	6.00165019011063e+01
755	0.03842899074274e-01	2.00000000000000e+00	1.26253199999902e+03	1.97681957923005e+00	-5.87189140746821e+00	-8.91759720000000e+02	6.11691860464763e+01
756	0.11286341850659e-01	2.00000000000000e+00	1.24880439999904e+03	1.96557678928174e+00	-5.86338075002883e+00	-8.89418372000000e+02	6.16389141164503e+01
757	0.21437253047205e-01	2.00000000000000e+00	1.24262719999905e+03	1.95368809421405e+00	-5.85466253155639e+00	-8.87045048000000e+02	6.25063983903064e+01
758	02.74714542092221e+00	2.00000000000000e+00	1.23478279999905e+03	1.94360111077608e+00	-5.84584712139219e+00	-8.84647705000000e+02	6.32573155737345e+01
759	02.69649577993652e+00	2.00000000000000e+00	1.21523519999907e+03	1.93545108526476e+00	-5.83677212650558e+00	-8.82226721000000e+02	6.33594994785875e+01
760	02.66767059617192e+00	2.00000000000000e+00	1.20074999999908e+03	1.92380936490394e+00	-5.82749866938533e+00	-8.79762852000000e+02	6.37340764330849e+01
761	02.66989994287078e+00	2.00000000000000e+00	1.18065039999910e+03	1.91684915445775e+00	-5.81798726563242e+00	-8.77258767000000e+02	6.36812513483996e+01
762	02.66620700045170e+00	2.00000000000000e+00	1.15366879999913e+03	1.90735279936467e+00	-5.80827403489682e+00	-8.74730100000000e+02	6.32493859648769e+01
763	02.62021215445347e+00	2.00000000000000e+00	1.12193159999915e+03	1.89750343113824e+00	-5.79851844262644e+00	-8.72192534000000e+02	6.24683518930607e+01
764	02.48271792156374e+00	2.00000000000000e+00	1.09008839999918e+03	1.89180905284357e+00	-5.78861264293825e+00	-8.69629806000000e+02	6.15869152542031e+01
765	0.13792618430648e-01	2.00000000000000e+00	1.06435759999920e+03	1.88285021138244e+00	-5.77850785932228e+00	-8.67035992000000e+02	6.10296788990490e+01
766	0.22031418695265e-01	2.00000000000000e+00	1.03511719999923e+03	1.87612487360713e+00	-5.76836894759374e+00	-8.64418557000000e+02	6.02512922002000e+01
767	0.54813610026982e-01	2.00000000000000e+00	9.73848399999298e+02	1.86864123981026e+00	-5.75824203805022e+00	-8.61802133000000e+02	5.74880991735236e+01
768	0.10915396305540e-01	2.00000000000000e+00	8.63821199999397e+02	1.86168568879225e+00	-5.74803187912135e+00	-8.59161632000000e+02	5.17258203592556e+01
769	0.34023409247703e-01	2.00000000000000e+00	7.90911599999464e+02	1.85173980920226e+00	-5.73787838676293e+00	-8.56506219000000e+02	4.79922087378410e+01
770	0.30433049090421e-01	2.00000000000000e+00	7.69172799999484e+02	1.84784862450007e+00	-5.72766090973468e+00	-8.53848743000000e+02	4.73046002459801e+01
771	0.22351227172216e-01	2.00000000000000e+00	7.59769999999493e+02	1.84043300473289e+00	-5.71751206828994e+00	-8.51186709000000e+02	4.73672069825214e+01
772	02.52671702820434e+00	2.00000000000000e+00	7.48811599999503e+02	1.83329872734580e+00	-5.70719248664266e+00	-8.48512505000000e+02	4.73332237673610e+01
773	02.45661903743083e+00	2.00000000000000e+00	7.43202399999508e+02	1.82693899866499e+00	-5.69685154738046e+00	-8.45843964000000e+02	4.76411794871573e+01
774	02.46592664314921e+00	2.00000000000000e+00	7.34765199999515e+02	1.81966443573538e+00	-5.68632413798221e+00	-8.43160526000000e+02	4.77740702210442e+01
775	02.45590291303607e+00	2.00000000000000e+00	7.23756399999525e+02	1.81368537575457e+00	-5.67568545472334e+00	-8.40486342000000e+02	4.76782872200045e+01
776	02.38130228065456e+00	2.00000000000000e+00	7.14466399999533e+02	1.80709041453051e+00	-5.66497717605979e+00	-8.37825895000000e+02	4.76946862483094e+01
777	02.30733733675906e+00	2.00000000000000e+00	7.00021599999546e+02	1.79807379386802e+00	-5.65406984840596e+00	-8.35140581000000e+02	4.72987567567354e+01
778	02.17336919801367e+00	2.00000000000000e+00	6.84583199999560e+02	1.79377122642546e+00	-5.64310467872329e+00	-8.32496141000000e+02	4.68251162790489e+01
779	0.62904312769098e-01	2.00000000000000e+00	6.68318399999575e+02	1.78497040862205e+00	-5.63217480199131e+00	-8.29855860000000e+02	4.62824376731099e+01
780	0.72934097265570e-01	2.00000000000000e+00	6.49385599999592e+02	1.78053657285869e+00	-5.62110658665650e+00	-8.27191082000000e+02	4.54751820728096e+01
781	0.58576251809693e-01	2.00000000000000e+00	6.27767599999613e+02	1.77479372223389e+00	-5.61015509405626e+00	-8.24546677000000e+02	4.45225248226764e+01
782	0.62750341526064e-01	2.00000000000000e+00	5.94009999999643e+02	1.76592881858554e+00	-5.59952290952485e+00	-8.21935742000000e+02	4.26119081778882e+01
783	0.51320096627840e-01	2.00000000000000e+00	5.66012399999669e+02	1.75928676676401e+00	-5.58881027503913e+00	-8.19306308000000e+02	4.10153913043319e+01
784	0.31946850698595e-01	2.00000000000000e+00	5.50403999999683e+02	1.75466754151788e+00	-5.57833384874309e+00	-8.16693629000000e+02	4.03521994134745e+01
785	0.18318659670331e+00	2.00000000000000e+00	5.42108799999690e+02	1.74828828744479e+00	-5.56797163449973e+00	-8.14096716000000e+02	4.02157863501333e+01
786	02.35825971000677e+00	2.00000000000000e+00	5.36884399999695e+02	1.74043916580635e+00	-5.55735054914800e+00	-8.11493007000000e+02	4.02462068965368e+01
787	02.27540909296608e+00	2.00000000000000e+00	5.29521599999702e+02	1.73517070918713e+00	-5.54669536869555e+00	-8.08886409000000e+02	4.01761456752509e+01
788	02.22101755845968e+00	2.00000000000000e+00	5.24502399999706e+02	1.72584043750109e+00	-5.53590857277494e+00	-8.06297117000000e+02	4.02225766871019e+01
789	02.11160918277898e+00	2.00000000000000e+00	5.16033999999714e+02	1.72191475328351e+00	-5.52480158004070e+00	-8.03702934000000e+02	4.00647515527807e+01
