0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
2.79510000000000e+02    	-2.76829147819504e+02 	 -1.97390745080674e-03   -5.70540588151411e-01 	-9.79467884779436e+00	 -4.15087630475466e-01	9.25633582385635e-01		9.89771837350629e+00
2.79540000000000e+02    	-2.76858843736181e+02 	 -3.04246108585947e-03   -5.67738211830493e-01 	-9.84987016513457e+00	 -2.83733863437407e-01	9.27629991133083e-01		9.94791156855140e+00
2.79570000000000e+02    	-2.76888555530882e+02 	 -3.65065412019692e-03   -5.64948536872979e-01 	-9.92079673928494e+00	 -1.16782300104245e-01	9.28313427851225e-01		1.00148695382493e+01
2.79600000000000e+02    	-2.76918277332150e+02 	 -3.73342987359537e-03   -5.62177862121648e-01 	-9.99661135090714e+00	 6.12650333998818e-02	9.28367444150168e-01		1.00894924558553e+01
2.79630000000000e+02    	-2.76948000227201e+02 	 -3.30256731908730e-03   -5.59427069563510e-01 	-1.00667211420320e+01	 2.25540273074685e-01	9.28731891602853e-01		1.01613131972542e+01
2.79660000000000e+02    	-2.76977717147099e+02 	 -2.43845887618561e-03   -5.56691681525354e-01 	-1.01221988736410e+01	 3.54253007091561e-01	9.30094445787152e-01		1.02200528818914e+01
2.79690000000000e+02    	-2.77007425987502e+02 	 -1.27380335677013e-03   -5.53963610916168e-01 	-1.01565997720229e+01	 4.31360700845269e-01	9.32561658754806e-01		1.02573028731079e+01
2.79720000000000e+02    	-2.77037129769142e+02 	 2.66570019320064e-05   -5.51233682299297e-01 	-1.01663167281893e+01	 4.48262860466628e-01	9.35650574394304e-01		1.02679295579635e+01
2.79750000000000e+02    	-2.77066834244282e+02 	 1.28738223288820e-03   -5.48493893257059e-01 	-1.01506763616632e+01	 4.04505987968168e-01	9.38569403459937e-01		1.02508910938826e+01
2.79780000000000e+02    	-2.77096544377371e+02 	 2.34270000974855e-03   -5.45738715258301e-01 	-1.01119138370517e+01	 3.07565522910633e-01	9.40629868477327e-01		1.02093184174221e+01
2.79810000000000e+02    	-2.77126261415994e+02 	 3.05609009285196e-03   -5.42965242532144e-01 	-1.00550411544775e+01	 1.71772294231430e-01	9.41590256335541e-01		1.01498744105594e+01
2.79840000000000e+02    	-2.77155981932066e+02 	 3.33710249367993e-03   -5.40172484470235e-01 	-9.98750981056975e+00	 1.64451891102821e-02	9.41767403790560e-01		1.00815449462527e+01
2.79870000000000e+02    	-2.77185699363718e+02 	 3.15408716152566e-03   -5.37360424565597e-01 	-9.91851801732298e+00	 -1.36658953141331e-01	9.41862249227947e-01		1.00141290098518e+01
2.79900000000000e+02    	-2.77215407402572e+02 	 2.54014445355079e-03   -5.34529515462892e-01 	-9.85786728955158e+00	 -2.66342535985578e-01	9.42583425577433e-01		9.95675395694096e+00
2.79930000000000e+02    	-2.77245103502818e+02 	 1.58983470245853e-03   -5.31680971817554e-01 	-9.81444211790765e+00	 -3.55014585889157e-01	9.44265896729630e-01		9.91670043541097e+00
2.79960000000000e+02    	-2.77274790521182e+02 	 4.45663855869151e-04   -5.28817654392643e-01 	-9.79460931716311e+00	 -3.91278239119894e-01	9.46696619055477e-01		9.89867187176130e+00
2.79990000000000e+02    	-2.77304475443164e+02 	 -7.24132020419312e-04   -5.25944828312432e-01 	-9.80098248981805e+00	 -3.71564039302754e-01	9.49248265274072e-01		9.90446312881970e+00
2.80020000000000e+02    	-2.77334165887273e+02 	 -1.75245433988604e-03   -5.23070003769436e-01 	-9.83195134877755e+00	 -3.00482663617096e-01	9.51240811111762e-01		9.93289566222195e+00
2.80050000000000e+02    	-2.77363866445289e+02 	 -2.49937835856943e-03   -5.20201552587452e-01 	-9.88212510403420e+00	 -1.89842893459414e-01	9.52315456746260e-01		9.97994697506645e+00
2.80080000000000e+02    	-2.77393576919226e+02 	 -2.87215294276331e-03   -5.17346544823547e-01 	-9.94351281457430e+00	 -5.65688582866588e-02	9.52607357875971e-01		1.00391288420665e+01
2.80110000000000e+02    	-2.77423293204278e+02 	 -2.83581991584716e-03   -5.14508751410937e-01 	-1.00070422133576e+01	 8.00351686875142e-02	9.52636598777236e-01		1.01022183691246e+01
2.80140000000000e+02    	-2.77453009964027e+02 	 -2.41375716750532e-03   -5.11687684904601e-01 	-1.00640027528384e+01	 2.01145907114743e-01	9.53004342701400e-01		1.01603557202637e+01
2.80170000000000e+02    	-2.77482723420767e+02 	 -1.67978897815712e-03   -5.08879001647971e-01 	-1.01071502174524e+01	 2.90947962708200e-01	9.54076149545113e-01		1.02053612152771e+01
2.80200000000000e+02    	-2.77512432851164e+02 	 -7.44720397406349e-04   -5.06075957326544e-01 	-1.01314061528922e+01	 3.38525145291155e-01	9.55815587192507e-01		1.02310103775520e+01
2.80230000000000e+02    	-2.77542140290256e+02 	 2.59876267580387e-04   -5.03271242360991e-01 	-1.01342182420118e+01	 3.38984453851333e-01	9.57833365058821e-01		1.02339989540696e+01
2.80260000000000e+02    	-2.77571848865362e+02 	 1.19855286812894e-03   -5.00458524838827e-01 	-1.01156819653584e+01	 2.93799807635691e-01	9.59606469518418e-01		1.02144106304567e+01
2.80290000000000e+02    	-2.77601560720776e+02 	 1.94827333933694e-03   -4.97633291290026e-01 	-1.00784839361812e+01	 2.10417643486155e-01	9.60749018076799e-01		1.01756155937755e+01
2.80320000000000e+02    	-2.77631275571121e+02 	 2.41316287381022e-03   -4.94792932928517e-01 	-1.00276598058761e+01	 1.01185197327847e-01	9.61202337206954e-01		1.01236411216317e+01
2.80350000000000e+02    	-2.77660990594914e+02 	 2.53660342103048e-03   -4.91936338385519e-01 	-9.97010855145757e+00	 -1.83139618962782e-02	9.61254177854006e-01		1.00661516739760e+01
2.80380000000000e+02    	-2.77690701757307e+02 	 2.30912712656144e-03   -4.89063421224378e-01 	-9.91380439094726e+00	 -1.31374320516339e-01	9.61379225766867e-01		1.00112450139727e+01
2.80410000000000e+02    	-2.77720405929232e+02 	 1.77035482751440e-03   -4.86174961593141e-01 	-9.86671536815197e+00	 -2.22497037051165e-01	9.61983299003200e-01		9.96629263844806e+00
2.80440000000000e+02    	-2.77750102682662e+02 	 1.00370420694835e-03   -4.83272875760654e-01 	-9.83556043533339e+00	 -2.79603246932033e-01	9.63188001376048e-01		9.93700951890383e+00
2.80470000000000e+02    	-2.77779794733041e+02 	 1.23885994917522e-04   -4.80360666728435e-01 	-9.82465968683359e+00	 -2.95760539286427e-01	9.64774761413049e-01		9.92684252917068e+00
2.80500000000000e+02    	-2.77809486732931e+02 	 -7.41031000233124e-04   -4.77443576909146e-01 	-9.83517743842028e+00	 -2.70102604157532e-01	9.66318080143310e-01		9.93667154000754e+00
2.80530000000000e+02    	-2.77839183093209e+02 	 -1.46967210045716e-03   -4.74528046077200e-01 	-9.86497538583791e+00	 -2.07769903577331e-01	9.67427392069590e-01		9.96477914732419e+00
2.80560000000000e+02    	-2.77868886068925e+02 	 -1.96558263364454e-03   -4.71620458606341e-01 	-9.90910739003836e+00	 -1.18902822215014e-01	9.67955790291396e-01		1.00070717775182e+01
2.80590000000000e+02    	-2.77898595111179e+02 	 -2.17024433591206e-03   -4.68725602418618e-01 	-9.96079027563473e+00	 -1.69131666352688e-02	9.68061190434691e-01		1.00575728403433e+01
2.80620000000000e+02    	-2.77928307661193e+02 	 -2.06900617306354e-03   -4.65845465103539e-01 	-1.00125737167422e+01	 8.36155291011515e-02	9.68098993188256e-01		1.01091957964279e+01
2.80650000000000e+02    	-2.77958020750151e+02 	 -1.68986759208914e-03   -4.62978840132924e-01 	-1.00574441928188e+01	 1.69024691771086e-01	9.68420662364192e-01		1.01547324739446e+01
2.80680000000000e+02    	-2.77987732458581e+02 	 -1.09647820831319e-03   -4.60121833071844e-01 	-1.00896961119109e+01	 2.28366415775082e-01	9.69193575894844e-01		1.01879072943427e+01
2.80710000000000e+02    	-2.78017442542605e+02 	 -3.77363325851663e-04   -4.57268987625880e-01 	-1.01055162685967e+01	 2.54682788057672e-01	9.70331202534333e-01		1.02043061998363e+01
2.80740000000000e+02    	-2.78047152071487e+02 	 3.66695560895357e-04   -4.54414572920712e-01 	-1.01033016122770e+01	 2.45692944074197e-01	9.71556441433813e-01		1.02020091359643e+01
2.80770000000000e+02    	-2.78076862411304e+02 	 1.03564043638045e-03   -4.51553618274418e-01 	-1.00837502431408e+01	 2.03879019070905e-01	9.72554676560652e-01		1.01818194945383e+01
2.80800000000000e+02    	-2.78106574142501e+02 	 1.54240414573590e-03   -4.48682473871178e-01 	-1.00497477756941e+01	 1.36005614515194e-01	9.73135501097516e-01		1.01470646290316e+01
2.80830000000000e+02    	-2.78136286474138e+02 	 1.82354849186589e-03   -4.45798908386169e-01 	-1.00060435077050e+01	 5.21352826478427e-02	9.73323827517785e-01		1.01030185607568e+01
2.80860000000000e+02    	-2.78165997458956e+02 	 1.84726577667289e-03   -4.42901935939040e-01 	-9.95869933837657e+00	 -3.57638128425475e-02	9.73337932389465e-01		1.00560607741361e+01
2.80890000000000e+02    	-2.78195704917835e+02 	 1.61760503885004e-03   -4.39991630212529e-01 	-9.91431659398685e+00	 -1.15471586276193e-01	9.73468189180882e-01		1.00127242810530e+01
2.80920000000000e+02    	-2.78225407605895e+02 	 1.17389721208182e-03   -4.37069106379491e-01 	-9.87910418068100e+00	 -1.76224874547080e-01	9.73921205877157e-01		9.97879136641383e+00
2.80950000000000e+02    	-2.78255105989866e+02 	 5.84918735679955e-04   -4.34136665164130e-01 	-9.85792660420571e+00	 -2.10230403691925e-01	9.74713320260607e-01		9.95856313999347e+00
2.80980000000000e+02    	-2.78284802187934e+02 	 -6.16700903053266e-05   -4.31197900742030e-01 	-9.85352386966455e+00	 -2.13730822051361e-01	9.75670851308779e-01		9.95437326628037e+00
2.81010000000000e+02    	-2.78314499085829e+02 	 -6.72942430536359e-04   -4.28257504779852e-01 	-9.86608775836578e+00	 -1.87435532185753e-01	9.76533921295316e-01		9.96636534720363e+00
2.81040000000000e+02    	-2.78344199113704e+02 	 -1.16488464502170e-03   -4.25320620017070e-01 	-9.89329807956550e+00	 -1.36246304492110e-01	9.77101529856875e-01		9.99252907657870e+00
2.81070000000000e+02    	-2.78373903339714e+02 	 -1.47449312619226e-03   -4.22391847418899e-01 	-9.93079766493628e+00	 -6.83487872435676e-02	9.77334872725838e-01		1.00289878488344e+01
2.81100000000000e+02    	-2.78403611304811e+02 	 -1.56773949639530e-03   -4.19474231706923e-01 	-9.97297235334093e+00	 6.13869692546697e-03	9.77365366672819e-01		1.00705242318399e+01
2.81130000000000e+02    	-2.78433321570029e+02 	 -1.44245051700640e-03   -4.16568598542051e-01 	-1.00138489655039e+01	 7.67031567253869e-02	9.77411738074087e-01		1.01113000244232e+01
2.81160000000000e+02    	-2.78463032579256e+02 	 -1.12630639713338e-03   -4.13673469989086e-01 	-1.00479401197780e+01	 1.33908010295056e-01	9.77659317384579e-01		1.01456813347717e+01
2.81190000000000e+02    	-2.78492743353813e+02 	 -6.70992024357420e-04   -4.10785542873300e-01 	-1.00709235880888e+01	 1.70597276615639e-01	9.78168050275127e-01		1.01690421418387e+01
2.81220000000000e+02    	-2.78522453714038e+02 	 -1.43878150074479e-04   -4.07900513739042e-01 	-1.00801076533623e+01	 1.82708666180841e-01	9.78852690283771e-01		1.01784136951367e+01
2.81250000000000e+02    	-2.78552164012073e+02 	 3.81448571098878e-04   -4.05013958295810e-01 	-1.00746765011101e+01	 1.69641963377361e-01	9.79537647669569e-01		1.01728746675146e+01
2.81280000000000e+02    	-2.78581874598321e+02 	 8.34724855494972e-04   -4.02122025308772e-01 	-1.00557254976111e+01	 1.34181401375151e-01	9.80052681621126e-01		1.01536261104363e+01
2.81310000000000e+02    	-2.78611585342482e+02 	 1.15774771846217e-03   -3.99221833202209e-01 	-1.00260949562138e+01	 8.20064422316163e-02	9.80319295910978e-01		1.01237508389687e+01
2.81340000000000e+02    	-2.78641295474706e+02 	 1.31152686241083e-03   -3.96311595843594e-01 	-9.99000800065533e+00	 2.08542964819327e-02	9.80385691987458e-01		1.00877079091285e+01
2.81370000000000e+02    	-2.78671003840411e+02 	 1.28107680256973e-03   -3.93390596357590e-01 	-9.95252677429583e+00	 -4.05711721037852e-02	9.80395194271658e-01		1.00506522151566e+01
2.81400000000000e+02    	-2.78700709446546e+02 	 1.07712608876006e-03   -3.90459141350670e-01 	-9.91886779931858e+00	 -9.38139225555305e-02	9.80506787034284e-01		1.00176910030128e+01
2.81430000000000e+02    	-2.78730412014723e+02 	 7.34264830842962e-04   -3.87518561885416e-01 	-9.89365725255655e+00	 -1.31841460336472e-01	9.80810844941004e-01		9.99318897626190e+00
2.81460000000000e+02    	-2.78760112237627e+02 	 3.05553360161867e-04   -3.84571220316658e-01 	-9.88024427054657e+00	 -1.50006583808570e-01	9.81285169591476e-01		9.98021289376707e+00
2.81490000000000e+02    	-2.78789811585907e+02 	 -1.45701903775256e-04   -3.81620401062058e-01 	-9.88020324072113e+00	 -1.46640246537563e-01	9.81813656642962e-01		9.98017422173739e+00
2.81520000000000e+02    	-2.78819511757938e+02 	 -5.55646788373010e-04   -3.78669968961702e-01 	-9.89312889724813e+00	 -1.23179061003709e-01	9.82254464059600e-01		9.99269714795764e+00
2.81550000000000e+02    	-2.78849214057492e+02 	 -8.69325615177386e-04   -3.75723780229966e-01 	-9.91676386148174e+00	 -8.38168306782429e-02	9.82517393731557e-01		1.00157162087631e+01
2.81580000000000e+02    	-2.78878919005034e+02 	 -1.04822720924905e-03   -3.72784970952451e-01 	-9.94741999897596e+00	 -3.47593563164158e-02	9.82607586410295e-01		1.00457896910969e+01
2.81610000000000e+02    	-2.78908626333872e+02 	 -1.07478304585564e-03   -3.69855338738905e-01 	-9.98059318611884e+00	 1.67704760469504e-02	9.82614816656532e-01		1.00785938242188e+01
2.81640000000000e+02    	-2.78938335303983e+02 	 -9.53397391064437e-04   -3.66935017821404e-01 	-1.00116461447103e+01	 6.36015917625105e-02	9.82659361355375e-01		1.01095362460316e+01
2.81670000000000e+02    	-2.78968045119872e+02 	 -7.08283682278655e-04   -3.64022538216708e-01 	-1.00364462208776e+01	 9.95933742367148e-02	9.82827316581309e-01		1.01344028496493e+01
2.81700000000000e+02    	-2.78997755231311e+02 	 -3.78848584080876e-04   -3.61115220030938e-01 	-1.00518788020130e+01	 1.20399107400213e-01	9.83129760013839e-01		1.01499412569948e+01
2.81730000000000e+02    	-2.79027465400659e+02 	 -1.35502512786865e-05   -3.58209753890338e-01 	-1.00561934575953e+01	 1.23938739297433e-01	9.83503872601728e-01		1.01542930593471e+01
2.81760000000000e+02    	-2.79057175560062e+02 	 3.36870459795372e-04   -3.55302792962887e-01 	-1.00491667654861e+01	 1.10551320720843e-01	9.83851207745400e-01		1.01472132861218e+01
2.81790000000000e+02    	-2.79086885583553e+02 	 6.26007122582731e-04   -3.52391424305639e-01 	-1.00320810379447e+01	 8.28338763130084e-02	9.84090673493908e-01		1.01300516216163e+01
2.81820000000000e+02    	-2.79116595125697e+02 	 8.17589703028175e-04   -3.49473464473529e-01 	-1.00075267805245e+01	 4.52017148313415e-02	9.84198712812680e-01		1.01055075362022e+01
2.81850000000000e+02    	-2.79146303630027e+02 	 8.89885624510848e-04   -3.46547598050969e-01 	-9.97904593664894e+00	 3.22948715451719e-03	9.84217481207104e-01		1.00772045868708e+01
2.81880000000000e+02    	-2.79176010514762e+02 	 8.38186949211698e-04   -3.43613418519036e-01 	-9.95064805045006e+00	 -3.71445711399821e-02	9.84228808613836e-01		1.00491533320373e+01
2.81910000000000e+02    	-2.79205715444810e+02 	 6.75005730203278e-04   -3.40671426371076e-01 	-9.92625283171438e+00	 -7.04482555411693e-02	9.84309162587424e-01		1.00251844254049e+01
2.81940000000000e+02    	-2.79235418546123e+02 	 4.27852834701723e-04   -3.37722998828951e-01 	-9.90913464639780e+00	 -9.24238908371867e-02	9.84490109447459e-01		1.00084320645963e+01
2.81970000000000e+02    	-2.79265120441556e+02 	 1.34846721736713e-04   -3.34770297380393e-01 	-9.90145712173200e+00	 -1.00585050821984e-01	9.84744954120361e-01		1.00009346118556e+01
2.82000000000000e+02    	-2.79294822078277e+02 	 -1.61188714328288e-04   -3.31816058599166e-01 	-9.90397949969573e+00	 -9.44967643514922e-02	9.85007229996549e-01		1.00033983631570e+01
2.82030000000000e+02    	-2.79324524425634e+02 	 -4.19154176453457e-04   -3.28863240674078e-01 	-9.91598715478561e+00	 -7.57404486799657e-02	9.85208995144382e-01		1.00151472597038e+01
2.82060000000000e+02    	-2.79354228185402e+02 	 -6.05537792174293e-04   -3.25914562455488e-01 	-9.93545346647182e+00	 -4.75811397587722e-02	9.85316784198882e-01		1.00342587526190e+01
2.82090000000000e+02    	-2.79383933638206e+02 	 -6.98766126896443e-04   -3.22972036390560e-01 	-9.95939353574569e+00	 -1.44065692978315e-02	9.85346110638480e-01		1.00578642915304e+01
2.82120000000000e+02    	-2.79413640667850e+02 	 -6.91460307174541e-04   -3.20036621428494e-01 	-9.98433707649102e+00	 1.89582349701475e-02	9.85348859165791e-01		1.00825720253279e+01
2.82150000000000e+02    	-2.79443348913794e+02 	 -5.90460120048547e-04   -3.17108090859697e-01 	-1.00068361396880e+01	 4.79475074936861e-02	9.85383019624322e-01		1.01049516666536e+01
2.82180000000000e+02    	-2.79473057952731e+02 	 -4.14872156980231e-04   -3.14185139962434e-01 	-1.00239313814490e+01	 6.88618962873090e-02	9.85482396293693e-01		1.01220115517699e+01
2.82210000000000e+02    	-2.79502767420654e+02 	 -1.92651627495457e-04   -3.11265684954938e-01 	-1.00335201156331e+01	 7.93125941473945e-02	9.85641804549266e-01		1.01315993883137e+01
2.82240000000000e+02    	-2.79532477038645e+02 	 4.36721032901808e-05   -3.08347259548978e-01 	-1.00345913946161e+01	 7.84605247933661e-02	9.85823552604105e-01		1.01326713450957e+01
2.82270000000000e+02    	-2.79562186564093e+02 	 2.61527192346881e-04   -3.05427410544109e-01 	-1.00273122947391e+01	 6.70383198555507e-02	9.85979721711553e-01		1.01253958937012e+01
2.82300000000000e+02    	-2.79591895725069e+02 	 4.32553273571476e-04   -3.02504021592490e-01 	-1.00129643468681e+01	 4.71677306373997e-02	9.86077546934169e-01		1.01110844490110e+01
2.82330000000000e+02    	-2.79621604196463e+02 	 5.36118786518223e-04   -2.99575535519578e-01 	-9.99374150230304e+00	 2.20055323668021e-02	9.86114899342539e-01		1.00919659161639e+01
2.82360000000000e+02    	-2.79651311646874e+02 	 5.61721347094821e-04   -2.96641080652504e-01 	-9.97243360909558e+00	 -4.73198864017064e-03	9.86118879435448e-01		1.00708433074850e+01
2.82390000000000e+02    	-2.79681017841710e+02 	 5.09989299739754e-04   -2.93700522603266e-01 	-9.95203308556410e+00	 -2.93021525007685e-02	9.86129524305558e-01		1.00506851801761e+01
2.82420000000000e+02    	-2.79710722752607e+02 	 3.92146328875703e-04   -2.90754457870725e-01 	-9.93531571646019e+00	 -4.84542148049975e-02	9.86178094245758e-01		1.00342111513683e+01
2.82450000000000e+02    	-2.79740426614141e+02 	 2.28000205612153e-04   -2.87804148492617e-01 	-9.92445523374850e+00	 -5.98603073999296e-02	9.86271636372881e-01		1.00235286543110e+01
2.82480000000000e+02    	-2.79770129891627e+02 	 4.27496925629317e-05   -2.84851383406299e-01 	-9.92073075398526e+00	 -6.23974979771057e-02	9.86391486371640e-01		1.00198682778373e+01
2.82510000000000e+02    	-2.79799833166726e+02 	 -1.36883440127215e-04   -2.81898255739135e-01 	-9.92437325393472e+00	 -5.62423849747219e-02	9.86505412568947e-01		1.00234495368765e+01
2.82540000000000e+02    	-2.79829536986984e+02 	 -2.86563370098467e-04   -2.78946868626805e-01 	-9.93457326327488e+00	 -4.27709891004408e-02	9.86585786047280e-01		1.00334902598306e+01
2.82570000000000e+02    	-2.79859241739438e+02 	 -3.87661968935735e-04   -2.75999014217001e-01 	-9.94964254325071e+00	 -2.42896792223979e-02	9.86623562141571e-01		1.00483532372401e+01
2.82600000000000e+02    	-2.79888947591170e+02 	 -4.29506101476911e-04   -2.73055892659603e-01 	-9.96729572350968e+00	 -3.64958901337627e-03	9.86631100552739e-01		1.00658053968856e+01
2.82630000000000e+02    	-2.79918654503889e+02 	 -4.10294887808096e-04   -2.70117935965006e-01 	-9.98500045157498e+00	 1.61884301617445e-02	9.86633554464113e-01		1.00833497337947e+01
2.82660000000000e+02    	-2.79948362296982e+02 	 -3.36683516639665e-04   -2.67184774824408e-01 	-1.00003393653380e+01	 3.25705711808929e-02	9.86654615388775e-01		1.00985808703057e+01
2.82690000000000e+02    	-2.79978070720147e+02 	 -2.22238777363508e-04   -2.64255347053912e-01 	-1.00113326124780e+01	 4.34916189307636e-02	9.86704622477195e-01		1.01095132529020e+01
2.82720000000000e+02    	-2.80007779505188e+02 	 -8.51016785871414e-05   -2.61328111267461e-01 	-1.00166816707458e+01	 4.78220068292819e-02	9.86776823884290e-01		1.01148369802755e+01
2.82750000000000e+02    	-2.80037488387443e+02 	 5.47567105902641e-05   -2.58401311037209e-01 	-1.00159097055423e+01	 4.54008503910873e-02	9.86852726005943e-01		1.01140687544439e+01
2.82780000000000e+02    	-2.80067197107397e+02 	 1.78307966360679e-04   -2.55473235984117e-01 	-1.00093879343315e+01	 3.69939997144251e-02	9.86912796814546e-01		1.01075819187614e+01
2.82810000000000e+02    	-2.80096905412483e+02 	 2.69930869452526e-04   -2.52542441339419e-01 	-9.99825048297529e+00	 2.41320522149724e-02	9.86946550491718e-01		1.00965171504726e+01
2.82840000000000e+02    	-2.80126613075232e+02 	 3.19289992357429e-04   -2.49607907006597e-01 	-9.98421209189447e+00	 8.85612306569525e-03	9.86956994476141e-01		1.00825916130622e+01
2.82870000000000e+02    	-2.80156319930540e+02 	 3.22423012537161e-04   -2.46669132476731e-01 	-9.96931387586145e+00	 -6.59116457699117e-03	9.86957750829559e-01		1.00678373149757e+01
2.82900000000000e+02    	-2.80186025919897e+02 	 2.81921992789909e-04   -2.43726170832662e-01 	-9.95563154760587e+00	 -2.00861085531506e-02	9.86965029280533e-01		1.00543076804156e+01
2.82930000000000e+02    	-2.80215731121919e+02 	 2.06205630606007e-04   -2.40779604608109e-01 	-9.94498653267455e+00	 -2.99113707714193e-02	9.86989069098631e-01		1.00437940663725e+01
2.82960000000000e+02    	-2.80245435751187e+02 	 1.08005756081738e-04   -2.37830463631411e-01 	-9.93870121074938e+00	 -3.49709524213538e-02	9.87029534481096e-01		1.00375909473340e+01
2.82990000000000e+02    	-2.80275140119952e+02 	 2.31219253766327e-06   -2.34880086243000e-01 	-9.93743361578940e+00	 -3.49044119115089e-02	9.87076875328201e-01		1.00363402664517e+01
2.83020000000000e+02    	-2.80304844573175e+02 	 -9.58929797139141e-05   -2.31929933535176e-01 	-9.94111438541484e+00	 -3.00882678661732e-02	9.87118328287713e-01		1.00399732630026e+01
2.83050000000000e+02    	-2.80334549418149e+02 	 -1.73753235604912e-04   -2.28981379369212e-01 	-9.94899170406018e+00	 -2.15309184685623e-02	9.87144908946105e-01		1.00477537081263e+01
2.83080000000000e+02    	-2.80364254870503e+02 	 -2.22191257753237e-04   -2.26035510419663e-01 	-9.95977214875029e+00	 -1.06841291855597e-02	9.87155620014808e-01		1.00584119831992e+01
2.83110000000000e+02    	-2.80393961029282e+02 	 -2.36883364260262e-04   -2.23092973493868e-01 	-9.97183070674866e+00	 7.94299756411618e-04	9.87157015872403e-01		1.00703469279342e+01
2.83140000000000e+02    	-2.80423667881001e+02 	 -2.18471698867869e-04   -2.20153898850894e-01 	-9.98345461140213e+00	 1.12876424446305e-02	9.87158934918690e-01		1.00818637241131e+01
2.83170000000000e+02    	-2.80453375322841e+02 	 -1.72060679003166e-04   -2.17217910825676e-01 	-9.99308389245623e+00	 1.94407251714364e-02	9.87169098632835e-01		1.00914125102861e+01
2.83200000000000e+02    	-2.80483083192273e+02 	 -1.06144848190542e-04   -2.14284217333844e-01 	-9.99951570494821e+00	 2.43253649916721e-02	9.87189492869703e-01		1.00977942716080e+01
2.83230000000000e+02    	-2.80512791293965e+02 	 -3.11748569450258e-05   -2.11351754634779e-01 	-1.00020476439652e+01	 2.55332901163893e-02	9.87216134010680e-01		1.01003071595029e+01
2.83260000000000e+02    	-2.80542499421131e+02 	 4.20119367267862e-05   -2.08419356987293e-01 	-1.00005453576118e+01	 2.31906616264946e-02	9.87241886933231e-01		1.00988163563733e+01
2.83290000000000e+02    	-2.80572207373558e+02 	 1.03680840786188e-04   -2.05485922482829e-01 	-9.99543031044956e+00	 1.78989898152652e-02	9.87260509598697e-01		1.00937421593135e+01
2.83320000000000e+02    	-2.80601914975962e+02 	 1.46425667937563e-04   -2.02550553370628e-01 	-9.98759356376615e+00	 1.06160837632212e-02	9.87269724009595e-01		1.00859724074659e+01
2.83350000000000e+02    	-2.80631622098114e+02 	 1.65993214531794e-04   -1.99612657670659e-01 	-9.97825029101372e+00	 2.49721203793807e-03	9.87271885096485e-01		1.00767152823371e+01
2.83380000000000e+02    	-2.80661328674212e+02 	 1.61624463679257e-04   -1.96672005845308e-01 	-9.96875681633154e+00	 -5.27945692183695e-03	9.87272209824957e-01		1.00673157669815e+01
2.83410000000000e+02    	-2.80691034715902e+02 	 1.35894342171354e-04   -1.93728740781028e-01 	-9.96041648587426e+00	 -1.16781660646883e-02	9.87275773097022e-01		1.00590628988879e+01
2.83440000000000e+02    	-2.80720740313127e+02 	 9.40991279653204e-05   -1.90783342199268e-01 	-9.95430183582078e+00	 -1.59390109170000e-02	9.87284962956016e-01		1.00530150049014e+01
2.83470000000000e+02    	-2.80750445619974e+02 	 4.33033424271509e-05   -1.87836549623181e-01 	-9.95111774583647e+00	 -1.76624134370162e-02	9.87298645804106e-01		1.00498664154483e+01
2.83500000000000e+02    	-2.80780150827572e+02 	 -8.79479633866957e-06   -1.84889252413090e-01 	-9.95112364005830e+00	 -1.68355948773600e-02	9.87313250368627e-01		1.00498722674139e+01
2.83530000000000e+02    	-2.80809856130426e+02 	 -5.49990183407348e-05   -1.81942360866084e-01 	-9.95412326444836e+00	 -1.38013430830429e-02	9.87324952593668e-01		1.00528389524013e+01
2.83560000000000e+02    	-2.80839561694425e+02 	 -8.95817486190120e-05   -1.78996677114490e-01 	-9.95951984377517e+00	 -9.17826928999391e-03	9.87331678182116e-01		1.00581779464235e+01
2.83590000000000e+02    	-2.80869267633490e+02 	 -1.08951743956780e-04   -1.76052786173346e-01 	-9.96642455121839e+00	 -3.74855203414032e-03	9.87333914363114e-01		1.00650117061642e+01
2.83620000000000e+02    	-2.80898973998302e+02 	 -1.11951882791661e-04   -1.73110984495738e-01 	-9.97379899766471e+00	 1.66727870494605e-03	9.87334089847009e-01		1.00723134299231e+01
2.83650000000000e+02    	-2.80928680776775e+02 	 -9.97815868558045e-05   -1.70171256157823e-01 	-9.98060891851259e+00	 6.32898510693711e-03	9.87335060598294e-01		1.00790587339410e+01
2.83680000000000e+02    	-2.80958387903331e+02 	 -7.55958934178434e-05   -1.67233297395088e-01 	-9.98596655080853e+00	 9.67227861275498e-03	9.87338615585218e-01		1.00843670623726e+01
2.83710000000000e+02    	-2.80988095273325e+02 	 -4.38739689642715e-05   -1.64296581420892e-01 	-9.98924275167934e+00	 1.13702783565862e-02	9.87344759920342e-01		1.00876136776817e+01
2.83740000000000e+02    	-2.81017802759622e+02 	 -9.67045546060659e-06   -1.61360449496489e-01 	-9.99013569688956e+00	 1.13556747466437e-02	9.87352013731588e-01		1.00884986094382e+01
2.83770000000000e+02    	-2.81047510229517e+02 	 2.21352238482163e-05   -1.58424211987749e-01 	-9.98868991968561e+00	 9.80450210455133e-03	9.87358410940529e-01		1.00870659297709e+01
