0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
2.72010000000000e+02    	-2.69402513029706e+02 	 5.11838521191413e-03   6.53321783942810e-01 	-9.84407230941353e+00	 3.73192070956165e-01	8.34035691258428e-01		9.93683287013924e+00
2.72040000000000e+02    	-2.69432246607716e+02 	 5.86224458004527e-03   6.55826823558647e-01 	-9.94276789862847e+00	 1.14588632509888e-01	8.33122620122207e-01		1.00282529555679e+01
2.72070000000000e+02    	-2.69461994330328e+02 	 5.78754672212641e-03   6.58306576894765e-01 	-1.00445793092915e+01	 -1.65587354570921e-01	8.33027163062706e-01		1.01299026119228e+01
2.72100000000000e+02    	-2.69491734282027e+02 	 4.90416434800573e-03   6.60760232498535e-01 	-1.01354035696837e+01	 -4.28208245896227e-01	8.31778162102588e-01		1.02274934726530e+01
2.72130000000000e+02    	-2.69521450961801e+02 	 3.33172485151828e-03   6.63185393200007e-01 	-1.02040780903373e+01	 -6.36835457306123e-01	8.27988972525055e-01		1.03060339031078e+01
2.72160000000000e+02    	-2.69551142750365e+02 	 1.27763863213356e-03   6.65580674459944e-01 	-1.02430669549899e+01	 -7.62447539374256e-01	8.21570994322978e-01		1.03526192721174e+01
2.72190000000000e+02    	-2.69580821987967e+02 	 -9.91349062715319e-04   6.67948701277829e-01 	-1.02483455557035e+01	 -7.86848629443033e-01	8.13769031806313e-01		1.03590509908916e+01
2.72220000000000e+02    	-2.69610508334802e+02 	 -3.17943124185400e-03   6.70297799787244e-01 	-1.02190768395438e+01	 -7.04726923499804e-01	8.06542816338973e-01		1.03235983457220e+01
2.72250000000000e+02    	-2.69640218573605e+02 	 -4.99270678471778e-03   6.72641289368127e-01 	-1.01575305187197e+01	 -5.24477247858862e-01	8.01593462533347e-01		1.02514903648894e+01
2.72280000000000e+02    	-2.69669957162174e+02 	 -6.17183738832866e-03   6.74994184713102e-01 	-1.00693896873648e+01	 -2.67784483130472e-01	7.99470480906228e-01		1.01539878991091e+01
2.72310000000000e+02    	-2.69699711989969e+02 	 -6.52675553505823e-03   6.77368169612005e-01 	-9.96421737820769e+00	 3.22459283552018e-02	7.99191605192635e-01		1.00461622016510e+01
2.72340000000000e+02    	-2.69729458520641e+02 	 -5.97037916780077e-03   6.79766757472819e-01 	-9.85550243668238e+00	 3.34692265568015e-01	7.98638709743814e-01		9.94388108239356e+00
2.72370000000000e+02    	-2.69759171978118e+02 	 -4.54380613537990e-03   6.82183084316747e-01 	-9.75955385853214e+00	 5.96168364447947e-01	7.95638874267345e-01		9.86090003268483e+00
2.72400000000000e+02    	-2.69788842050970e+02 	 -2.42320692765802e-03   6.84602008554238e-01 	-9.69282664492694e+00	 7.77341746414726e-01	7.89209571881289e-01		9.80703830458889e+00
2.72430000000000e+02    	-2.69818481137141e+02 	 9.85492347298743e-05   6.87005967036560e-01 	-9.66809736324367e+00	 8.49433168461926e-01	7.80227320461976e-01		9.78786994214971e+00
2.72460000000000e+02    	-2.69848119522149e+02 	 2.65523123750131e-03   6.89381611720840e-01 	-9.69083347179319e+00	 7.99302912664209e-01	7.71030766997019e-01		9.80538765005630e+00
2.72490000000000e+02    	-2.69877789075120e+02 	 4.86744626545812e-03   6.91723562580989e-01 	-9.75739432252638e+00	 6.32012474862335e-01	7.64116881685888e-01		9.85850183052826e+00
2.72520000000000e+02    	-2.69907505308200e+02 	 6.40665962017111e-03   6.94033430492976e-01 	-9.85598803515710e+00	 3.70292273838607e-01	7.60697386023800e-01		9.94264939693279e+00
2.72550000000000e+02    	-2.69937259168607e+02 	 7.04875192827355e-03   6.96315332381984e-01 	-9.96996434148644e+00	 5.09605446423538e-02	7.59999631349836e-01		1.00488997102804e+01
2.72580000000000e+02    	-2.69967023250098e+02 	 6.70557675378084e-03   6.98571202597332e-01 	-1.00819286789794e+01	 -2.80984378201823e-01	7.59720984086877e-01		1.01637303231876e+01
2.72610000000000e+02    	-2.69996767627562e+02 	 5.42990013670539e-03   7.00798905662114e-01 	-1.01770251136372e+01	 -5.79287385370030e-01	7.57319608097741e-01		1.02703917660068e+01
2.72640000000000e+02    	-2.70026475489916e+02 	 3.39772203681115e-03   7.02993991065627e-01 	-1.02445268570032e+01	 -8.02926648500265e-01	7.51365954396894e-01		1.03517907882723e+01
2.72670000000000e+02    	-2.70056150660044e+02 	 8.77438820117702e-04   7.05153691083755e-01 	-1.02779077405091e+01	 -9.21172772794752e-01	7.42247685928808e-01		1.03939827990536e+01
2.72700000000000e+02    	-2.70085814626738e+02 	 -1.80513840308052e-03   7.07280799279698e-01 	-1.02741788666136e+01	 -9.16924424382521e-01	7.31947396320237e-01		1.03891890335184e+01
2.72730000000000e+02    	-2.70115495492763e+02 	 -4.30148596784970e-03   7.09385402818437e-01 	-1.02333100686486e+01	 -7.88508396442956e-01	7.23061838371669e-01		1.03375625209463e+01
2.72760000000000e+02    	-2.70145213712595e+02 	 -6.27521442242317e-03   7.11483397657426e-01 	-1.01582414853201e+01	 -5.50176154684854e-01	7.17515237043717e-01		1.02473114518225e+01
2.72790000000000e+02    	-2.70174970417081e+02 	 -7.43957702093555e-03   7.13591856169199e-01 	-1.00555465263793e+01	 -2.31245435096070e-01	7.15529344452700e-01		1.01330880109769e+01
2.72820000000000e+02    	-2.70204744047965e+02 	 -7.59820987875828e-03   7.15722615313706e-01 	-9.93631076402460e+00	 1.26491582306486e-01	7.15365207273965e-01		1.00128926439588e+01
2.72850000000000e+02    	-2.70234498923599e+02 	 -6.68419677624741e-03   7.17876744795834e-01 	-9.81633177295537e+00	 4.73505778601249e-01	7.14091594555577e-01		9.90426695947342e+00
2.72880000000000e+02    	-2.70264203851798e+02 	 -4.78653528983260e-03   7.20043007903354e-01 	-9.71461819936713e+00	 7.59336009866304e-01	7.09131812367773e-01		9.82106235916801e+00
2.72910000000000e+02    	-2.70293851522295e+02 	 -2.15150170319646e-03   7.22201959581682e-01 	-9.64975887672580e+00	 9.40508062089696e-01	6.99790964079212e-01		9.77200640540166e+00
2.72940000000000e+02    	-2.70323465957467e+02 	 8.47739678878456e-04   7.24334085894008e-01 	-9.63500762332854e+00	 9.87924439903844e-01	6.87802757273959e-01		9.76127241877165e+00
2.72970000000000e+02    	-2.70353091073357e+02 	 3.76963936991765e-03   7.26427539236730e-01 	-9.67409560176667e+00	 8.92078355794010e-01	6.76441367277767e-01		9.78986733456394e+00
2.73000000000000e+02    	-2.70382766044503e+02 	 6.17866354583505e-03   7.28481038157606e-01 	-9.75984163658378e+00	 6.65006874235254e-01	6.68657463907169e-01		9.85615775634772e+00
2.73030000000000e+02    	-2.70412502986314e+02 	 7.71931128126220e-03   7.30500629675166e-01 	-9.87633881462718e+00	 3.38561790365126e-01	6.65366103195511e-01		9.95486838278077e+00
2.73060000000000e+02    	-2.70442281166824e+02 	 8.17318739141304e-03   7.32492980342418e-01 	-1.00036480606004e+01	 -4.07614223990581e-02	6.64938789816607e-01		1.00755535633589e+01
2.73090000000000e+02    	-2.70472060386065e+02 	 7.48674059282869e-03   7.34459803623353e-01 	-1.01227659284899e+01	 -4.19385378776683e-01	6.64169860882295e-01		1.02023230561982e+01
2.73120000000000e+02    	-2.70501803768797e+02 	 5.76682458666081e-03   7.36396723964428e-01 	-1.02189013568544e+01	 -7.44859734376175e-01	6.60065028110379e-01		1.03158347605198e+01
2.73150000000000e+02    	-2.70531496287271e+02 	 3.25209637556912e-03   7.38296680592186e-01 	-1.02824261425215e+01	 -9.72983003968746e-01	6.51396482029116e-01		1.03970813538811e+01
2.73180000000000e+02    	-2.70561150534198e+02 	 2.73413353422314e-04   7.40155428181683e-01 	-1.03081616307906e+01	 -1.07288517660968e+00	6.39260107599037e-01		1.04315834030055e+01
2.73210000000000e+02    	-2.70590799172087e+02 	 -2.78653871932467e-03   7.41976108755854e-01 	-1.02941814240840e+01	 -1.03005504739433e+00	6.26484286316974e-01		1.04126685894453e+01
2.73240000000000e+02    	-2.70620478687812e+02 	 -5.53121756960698e-03   7.43770719573605e-01 	-1.02411114591593e+01	 -8.47760312940137e-01	6.16243579474185e-01		1.03430564929504e+01
2.73270000000000e+02    	-2.70650211084900e+02 	 -7.58846373032301e-03   7.45557569585315e-01 	-1.01524089713583e+01	 -5.47166220849413e-01	6.10486037637702e-01		1.02344268035443e+01
2.73300000000000e+02    	-2.70679990788698e+02 	 -8.65309237154309e-03   7.47355150724921e-01 	-1.00355313550280e+01	 -1.65968743105190e-01	6.08852722143522e-01		1.01049560532790e+01
2.73330000000000e+02    	-2.70709783729851e+02 	 -8.53396542333710e-03   7.49174408588757e-01 	-9.90327865880076e+00	 2.45063976389404e-01	6.08666745567026e-01		9.97524234059211e+00
2.73360000000000e+02    	-2.70739542217591e+02 	 -7.19767734914125e-03   7.51012913941954e-01 	-9.77403120054465e+00	 6.28160586985911e-01	6.06189719472283e-01		9.86375879714507e+00
2.73390000000000e+02    	-2.70769231008479e+02 	 -4.79382033750963e-03   7.52854629568828e-01 	-9.66958068510460e+00	 9.26922889195374e-01	5.98661322426877e-01		9.78357664901912e+00
2.73420000000000e+02    	-2.70798850362407e+02 	 -1.64725973681916e-03   7.54676503845208e-01 	-9.61027620912723e+00	 1.09553424958357e+00	5.85996367602613e-01		9.74171421519698e+00
2.73450000000000e+02    	-2.70828439831316e+02 	 1.78710946133120e-03   7.56458808755287e-01 	-9.60899230171690e+00	 1.10669053972684e+00	5.71009915301780e-01		9.74081871962252e+00
2.73480000000000e+02    	-2.70858057468644e+02 	 4.99877903118110e-03   7.58193255040061e-01 	-9.66669042382351e+00	 9.56507652831543e-01	5.57887666258930e-01		9.78115787052485e+00
2.73510000000000e+02    	-2.70887746401779e+02 	 7.50894513903999e-03   7.59884124977493e-01 	-9.77191687906876e+00	 6.65495171465294e-01	5.49771301735156e-01		9.86080583922451e+00
2.73540000000000e+02    	-2.70917510353286e+02 	 8.95187745522188e-03   7.61542233157026e-01 	-9.90457336847356e+00	 2.75361342912525e-01	5.46942990413364e-01		9.97374273356840e+00
2.73570000000000e+02    	-2.70947313501911e+02 	 9.13196665156857e-03   7.63176113687139e-01 	-1.00420221614842e+01	 -1.57899726271368e-01	5.46717865456080e-01		1.01077218916878e+01
2.73600000000000e+02    	-2.70977102938008e+02 	 8.04394371205107e-03   7.64786181417312e-01 	-1.01645865113351e+01	 -5.73187172909395e-01	5.45035328464565e-01		1.02442386730727e+01
2.73630000000000e+02    	-2.71006837918350e+02 	 5.85653560102070e-03   7.66364992802668e-01 	-1.02583961421180e+01	 -9.13526109092867e-01	5.38696611008730e-01		1.03614388672292e+01
2.73660000000000e+02    	-2.71036509201961e+02 	 2.87252472191749e-03   7.67902580322591e-01 	-1.03154207713030e+01	 -1.13343489159103e+00	5.26967372264280e-01		1.04388828403204e+01
2.73690000000000e+02    	-2.71066140998450e+02 	 -5.18299704171284e-04   7.69393327139237e-01 	-1.03319362780527e+01	 -1.20369189289498e+00	5.11834010397813e-01		1.04623016340078e+01
2.73720000000000e+02    	-2.71095777708959e+02 	 -3.88309980779827e-03   7.70840897863076e-01 	-1.03069316089571e+01	 -1.11386255412931e+00	4.96966886703003e-01		1.04269125376446e+01
2.73750000000000e+02    	-2.71125462401055e+02 	 -6.78602146040453e-03   7.72259115078965e-01 	-1.02414866850370e+01	 -8.73274771189232e-01	4.85939480472995e-01		1.03386070398516e+01
2.73780000000000e+02    	-2.71155215192555e+02 	 -8.82955909016485e-03   7.73668155376138e-01 	-1.01394950358664e+01	 -5.10730273633441e-01	4.80449104789602e-01		1.02127878827017e+01
2.73810000000000e+02    	-2.71185020178074e+02 	 -9.70247458066583e-03   7.75086924370734e-01 	-1.00094293751772e+01	 -7.25432916447387e-02	4.79310942363422e-01		1.00709323265173e+01
2.73840000000000e+02    	-2.71214828888104e+02 	 -9.23291012135838e-03   7.76524301729876e-01 	-9.86608733455922e+00	 3.81952035646880e-01	4.78829847005941e-01		9.93553444325308e+00
2.73870000000000e+02    	-2.71244583037533e+02 	 -7.43476856964546e-03   7.77973611302615e-01 	-9.73062388008309e+00	 7.87955242898027e-01	4.74621450336614e-01		9.82502824838552e+00
2.73900000000000e+02    	-2.71274247856728e+02 	 -4.52818198603980e-03   7.79414333247328e-01 	-9.62739083224056e+00	 1.08510584939438e+00	4.64083534941125e-01		9.75087085692878e+00
2.73930000000000e+02    	-2.71303836235442e+02 	 -9.19092789469920e-04   7.80821380633211e-01 	-9.57770447620824e+00	 1.22764715139667e+00	4.48063558880433e-01		9.71804000376147e+00
2.73960000000000e+02    	-2.71333405369080e+02 	 2.86236083220199e-03   7.82177082981558e-01 	-9.59291070825283e+00	 1.19239034105440e+00	4.30548407099346e-01		9.72785189611805e+00
2.73990000000000e+02    	-2.71363024929767e+02 	 6.25103217022567e-03   7.83478673162551e-01 	-9.67020745400681e+00	 9.82853545357785e-01	4.16423424520735e-01		9.78020049710847e+00
2.74020000000000e+02    	-2.71392736406683e+02 	 8.74408972564694e-03   7.84736830357048e-01 	-9.79352657098837e+00	 6.28942422907504e-01	4.08636197456984e-01		9.87297902407678e+00
2.74050000000000e+02    	-2.71422530167806e+02 	 9.98587904271410e-03   7.85966687074451e-01 	-9.93905276892400e+00	 1.82111315523705e-01	4.06519995441988e-01		9.99915961375714e+00
2.74080000000000e+02    	-2.71452354072123e+02 	 9.82066183584446e-03   7.87177455509570e-01 	-1.00824739909173e+01	 -2.93299350478079e-01	4.06279297486557e-01		1.01443269443607e+01
2.74110000000000e+02    	-2.71482145372180e+02 	 8.30179804021646e-03   7.88367132422648e-01 	-1.02045082576105e+01	 -7.30617553109154e-01	4.03222111979117e-01		1.02872921053182e+01
2.74140000000000e+02    	-2.71511864249712e+02 	 5.66223425124357e-03   7.89524679220271e-01 	-1.02929035163031e+01	 -1.07064714202405e+00	3.94292852448548e-01		1.04041152892565e+01
2.74170000000000e+02    	-2.71541511165334e+02 	 2.26445818844829e-03   7.90637281274542e-01 	-1.03414345117494e+01	 -1.26882094061290e+00	3.79522139517794e-01		1.04737391314908e+01
2.74200000000000e+02    	-2.71571123251120e+02 	 -1.45157657431265e-03   7.91698232966703e-01 	-1.03476872852397e+01	 -1.29935800800043e+00	3.61855799860886e-01		1.04830292857532e+01
2.74230000000000e+02    	-2.71600755076175e+02 	 -5.01396753072538e-03   7.92711809534334e-01 	-1.03113125781855e+01	 -1.15718702421836e+00	3.45658290756364e-01		1.04298479638025e+01
2.74260000000000e+02    	-2.71630452647866e+02 	 -7.96006579180766e-03   7.93693272933468e-01 	-1.02336992245820e+01	 -8.58467539797612e-01	3.34611782953307e-01		1.03236394445654e+01
2.74290000000000e+02    	-2.71660229984428e+02 	 -9.88097144136602e-03   7.94663743081742e-01 	-1.01192637164710e+01	 -4.39859707551847e-01	3.29858595690003e-01		1.01834071616019e+01
2.74320000000000e+02    	-2.71690058027595e+02 	 -1.04747172491816e-02   7.95641286903278e-01 	-9.97778965716575e+00	 4.41537020767695e-02	3.29219048431103e-01		1.00332756951008e+01
2.74350000000000e+02    	-2.71719874357519e+02 	 -9.60403464398778e-03   7.96631667798829e-01 	-9.82636610396899e+00	 5.26953398868062e-01	3.28061419028864e-01		9.89660421500550e+00
2.74380000000000e+02    	-2.71749614345403e+02 	 -7.34208577787182e-03   7.97623827320326e-01 	-9.68886382491912e+00	 9.38846309628697e-01	3.21684521629412e-01		9.79076072337516e+00
2.74410000000000e+02    	-2.71779249732334e+02 	 -3.98394307158716e-03   7.98593991333833e-01 	-9.59151062916581e+00	 1.21822083751017e+00	3.08050239863902e-01		9.72502098242594e+00
2.74440000000000e+02    	-2.71808809956333e+02 	 -1.09012205342936e-05   7.99517337947783e-01 	-9.55536620087593e+00	 1.32211391617883e+00	2.89163963628109e-01		9.70240301358673e+00
2.74470000000000e+02    	-2.71838368667087e+02 	 3.98692237284352e-03   8.00380630012560e-01 	-9.58898290336464e+00	 1.23363253868174e+00	2.70067748483767e-01		9.72334196407207e+00
2.74500000000000e+02    	-2.71868001337631e+02 	 7.41145136785337e-03   8.01187992240344e-01 	-9.68511678055309e+00	 9.64927035966438e-01	2.55949456288416e-01		9.78764942986130e+00
2.74530000000000e+02    	-2.71897741165209e+02 	 9.75972027082392e-03   8.01956375240460e-01 	-9.82334633346006e+00	 5.55367337332893e-01	2.49132198737941e-01		9.89285767202417e+00
2.74560000000000e+02    	-2.71927562014452e+02 	 1.07074367773459e-02   8.02703966281726e-01 	-9.97719056776596e+00	 6.50104375343919e-02	2.47805309442903e-01		1.00304519067634e+01
2.74590000000000e+02    	-2.71957397521342e+02 	 1.01529103758946e-02   8.03439165552436e-01 	-1.01219574142020e+01	 -4.35618662924692e-01	2.47212863522225e-01		1.01835602671314e+01
2.74620000000000e+02    	-2.71987180618485e+02 	 8.21272926549408e-03   8.04156656382943e-01 	-1.02397213313934e+01	 -8.76982640913630e-01	2.42412288007992e-01		1.03285892170438e+01
2.74650000000000e+02    	-2.72016877800638e+02 	 5.17976679342985e-03   8.04841740740506e-01 	-1.03202141989240e+01	 -1.20033264813049e+00	2.30864858705851e-01		1.04403504807466e+01
2.74680000000000e+02    	-2.72046501776709e+02 	 1.46590381041682e-03   8.05479192585512e-01 	-1.03588898160206e+01	 -1.36421605622840e+00	2.13538908192801e-01		1.04982514036309e+01
2.74710000000000e+02    	-2.72076101548313e+02 	 -2.45209789329449e-03   8.06061620220333e-01 	-1.03543194153180e+01	 -1.34784905000084e+00	1.94251241196180e-01		1.04912516489085e+01
2.74740000000000e+02    	-2.72105738015226e+02 	 -6.07797649938958e-03   8.06593861480827e-01 	-1.03065767629903e+01	 -1.15243249908079e+00	1.77771492150705e-01		1.04204235969451e+01
2.74770000000000e+02    	-2.72135455175062e+02 	 -8.93798286302974e-03   8.07091943773763e-01 	-1.02173806809324e+01	 -8.01234536842661e-01	1.67533248706875e-01		1.02987820712714e+01
2.74800000000000e+02    	-2.72165256997231e+02 	 -1.06285740968709e-02   8.07576738256644e-01 	-1.00919680528836e+01	 -3.38349411321554e-01	1.63860155141864e-01		1.01483569928835e+01
2.74830000000000e+02    	-2.72195100472347e+02 	 -1.08740106901390e-02   8.08064197331749e-01 	-9.94183130752439e+00	 1.74844066097689e-01	1.63554342273033e-01		9.99486519256753e+00
2.74860000000000e+02    	-2.72224912771658e+02 	 -9.58594326894199e-03   8.08556326854592e-01 	-9.78649321068702e+00	 6.66643358313317e-01	1.61320025339884e-01		9.86133291602013e+00
2.74890000000000e+02    	-2.72254629593941e+02 	 -6.90407013581559e-03   8.09038352579039e-01 	-9.65205435783147e+00	 1.06539987180689e+00	1.52592459634629e-01		9.76322255569938e+00
2.74920000000000e+02    	-2.72284235118459e+02 	 -3.19492826894500e-03   8.09485288265547e-01 	-9.56542443701142e+00	 1.31138359695052e+00	1.36265215353933e-01		9.70750430375602e+00
2.74950000000000e+02    	-2.72313776297039e+02 	 9.99564252682169e-04   8.09875187022480e-01 	-9.54591221891831e+00	 1.36707698360343e+00	1.15534103911675e-01		9.69570460046916e+00
2.74980000000000e+02    	-2.72343338098715e+02 	 5.05241619789940e-03   8.10201172765433e-01 	-9.59819587843685e+00	 1.22353716908091e+00	9.61528985612660e-02		9.72788017529341e+00
2.75010000000000e+02    	-2.72372993735895e+02 	 8.35951195303653e-03   8.10474623371663e-01 	-9.71048945600993e+00	 9.01936799987541e-01	8.31001984729155e-02		9.80377483979707e+00
2.75040000000000e+02    	-2.72402762413311e+02 	 1.04432654313299e-02   8.10717569715207e-01 	-9.85894941397632e+00	 4.50150163795588e-01	7.77137485535518e-02		9.92005837402298e+00
2.75070000000000e+02    	-2.72432601705647e+02 	 1.10296421535807e-02   8.10949367652581e-01 	-1.00158936254355e+01	 -6.53511480346101e-02	7.70484997494710e-02		1.00661975124623e+01
2.75100000000000e+02    	-2.72462436523249e+02 	 1.00794312861170e-02   8.11176131565398e-01 	-1.01575328982335e+01	 -5.70840270950946e-01	7.57418803734380e-02		1.02228699505607e+01
2.75130000000000e+02    	-2.72492202397845e+02 	 7.76989963315365e-03   8.11388794040189e-01 	-1.02679289027625e+01	 -9.97030467328550e-01	6.90616290776420e-02		1.03648059901562e+01
2.75160000000000e+02    	-2.72521876547801e+02 	 4.44311501051537e-03   8.11569456015653e-01 	-1.03387670689198e+01	 -1.28827774618414e+00	5.52899285845014e-02		1.04667483505097e+01
2.75190000000000e+02    	-2.72551484098286e+02 	 5.45324235396862e-04   8.11701235435473e-01 	-1.03668006199625e+01	 -1.40814653496998e+00	3.63475687855213e-02		1.05097456155589e+01
2.75220000000000e+02    	-2.72581082369160e+02 	 -3.42647107339244e-03   8.11776511595124e-01 	-1.03512227052488e+01	 -1.34196893515532e+00	1.66736488320167e-02		1.04856554457576e+01
2.75250000000000e+02    	-2.72610733105574e+02 	 -6.96878769212271e-03   8.11800499710668e-01 	-1.02924316984514e+01	 -1.09761576493647e+00	1.05832239099027e-03		1.03989860926329e+01
2.75280000000000e+02    	-2.72640473160330e+02 	 -9.61454308591267e-03   8.11789125846769e-01 	-1.01927163002301e+01	 -7.05138810631795e-01	-7.66380608704724e-03		1.02659020574501e+01
2.75310000000000e+02    	-2.72670294045383e+02 	 -1.09836356019357e-02   8.11761750676162e-01 	-1.00585875943498e+01	 -2.14909417910072e-01	-1.01347385856800e-02		1.01104635484255e+01
2.75340000000000e+02    	-2.72700140886299e+02 	 -1.08429089244908e-02   8.11731178645527e-01 	-9.90358786235155e+00	 3.06904214110046e-01	-1.04066852681479e-02		9.95868219409846e+00
2.75370000000000e+02    	-2.72729936829917e+02 	 -9.16344319023830e-03   8.11695635570133e-01 	-9.74947316935092e+00	 7.86486617681730e-01	-1.40057072519614e-02		9.83214037936408e+00
2.75400000000000e+02    	-2.72759625412629e+02 	 -6.15162708230943e-03   8.11638063561914e-01 	-9.62357931158603e+00	 1.15361540535553e+00	-2.48839037167529e-02		9.74395846042687e+00
2.75430000000000e+02    	-2.72789207005143e+02 	 -2.23328990005547e-03   8.11534743321723e-01 	-9.55193309363345e+00	 1.35351994262866e+00	-4.30006266832296e-02		9.69913867898787e+00
2.75460000000000e+02    	-2.72818743051464e+02 	 2.01153172418890e-03   8.11368946279152e-01 	-9.55064709224548e+00	 1.35625495111688e+00	-6.41752489103059e-02		9.69837129809015e+00
2.75490000000000e+02    	-2.72848321627908e+02 	 5.94718453969552e-03   8.11141150279356e-01 	-9.61994398916633e+00	 1.16164493818118e+00	-8.24546519736425e-02		9.74163949685737e+00
2.75520000000000e+02    	-2.72878005596908e+02 	 8.99203833562508e-03   8.10869164659881e-01 	-9.74409133030797e+00	 7.99275942520042e-01	-9.35718893240066e-02		9.82827113912441e+00
2.75550000000000e+02    	-2.72907797429635e+02 	 1.07171845382485e-02   8.10578021756878e-01 	-9.89727389623895e+00	 3.23551824203262e-01	-9.73562315433659e-02		9.95340115718936e+00
2.75580000000000e+02    	-2.72937642406673e+02 	 1.09120370152510e-02   8.10286119382850e-01 	-1.00521660599120e+01	 -1.95647970085696e-01	-9.76492050360281e-02		1.01041504339301e+01
2.75610000000000e+02    	-2.72967464313633e+02 	 9.60081204085671e-03   8.09996167550549e-01 	-1.01868660054394e+01	 -6.84786987785788e-01	-9.99358254110015e-02		1.02591987699146e+01
2.75640000000000e+02    	-2.72997207674576e+02 	 7.01201872023920e-03   8.09695497692204e-01 	-1.02876191880090e+01	 -1.07788998588246e+00	-1.08309605349469e-01		1.03927227592084e+01
2.75670000000000e+02    	-2.73026862532206e+02 	 3.52139347394526e-03   8.09363931548623e-01 	-1.03477209386166e+01	 -1.32468846388187e+00	-1.23513117688453e-01		1.04807148439439e+01
2.75700000000000e+02    	-2.73056463983969e+02 	 -4.08187177737631e-04   8.08983889017513e-01 	-1.03647602953369e+01	 -1.39513569900682e+00	-1.42830295721312e-01		1.05069053527578e+01
2.75730000000000e+02    	-2.73086072324475e+02 	 -4.27752472166361e-03   8.08547966862044e-01 	-1.03383023904260e+01	 -1.28123666509003e+00	-1.61564055281747e-01		1.04665260068381e+01
2.75760000000000e+02    	-2.73115744265681e+02 	 -7.59401674678825e-03   8.08061470400566e-01 	-1.02691797170217e+01	 -9.97346587390646e-01	-1.75305970215814e-01		1.03673277395414e+01
2.75790000000000e+02    	-2.73145505577313e+02 	 -9.91547264414367e-03   8.07539308850204e-01 	-1.01606626437397e+01	 -5.79331382771582e-01	-1.82080999373992e-01		1.02277975977864e+01
2.75820000000000e+02    	-2.73175335428812e+02 	 -1.09024407469401e-02   8.06998231145681e-01 	-1.00209896351018e+01	 -8.19738507891393e-02	-1.83473650040180e-01		1.00727660331852e+01
2.75850000000000e+02    	-2.73205171987108e+02 	 -1.03773065965910e-02   8.06447327698717e-01 	-9.86583304136225e+00	 4.26536672073146e-01	-1.84052493682285e-01		9.92725895970731e+00
2.75880000000000e+02    	-2.73234942141059e+02 	 -8.37471857020842e-03   8.05881687056091e-01 	-9.71852166073674e+00	 8.73635003950340e-01	-1.89070709955402e-01		9.81063958790147e+00
2.75910000000000e+02    	-2.73264603373260e+02 	 -5.15979134952191e-03   8.05283887883865e-01 	-9.60622464717840e+00	 1.19383313474958e+00	-2.01494449882781e-01		9.73372434061173e+00
2.75940000000000e+02    	-2.73294172337484e+02 	 -1.19804742260215e-03   8.04633851459793e-01 	-9.55246964857978e+00	 1.33984531404967e+00	-2.20146569999924e-01		9.70017146059292e+00
2.75970000000000e+02    	-2.73323718452100e+02 	 2.91956896013168e-03   8.03921607571809e-01 	-9.56913925905255e+00	 1.29056000499273e+00	-2.40270512420738e-01		9.71039140327343e+00
2.76000000000000e+02    	-2.73353323850076e+02 	 6.57811980089292e-03   8.03154791848878e-01 	-9.65210129179289e+00	 1.05439690204836e+00	-2.56272264890798e-01		9.76424537011598e+00
2.76030000000000e+02    	-2.73383035366888e+02 	 9.24446175766706e-03   8.02355779137619e-01 	-9.78285752588894e+00	 6.67777866140670e-01	-2.64957868001013e-01		9.86004215620628e+00
2.76060000000000e+02    	-2.73412839906799e+02 	 1.05557602315694e-02   8.01550070802042e-01 	-9.93525682881549e+00	 1.88886695528780e-01	-2.67270814556676e-01		9.99081779068092e+00
2.76090000000000e+02    	-2.73442677136952e+02 	 1.03702087508667e-02   8.00753210259736e-01 	-1.00836337968187e+01	 -3.12370832751429e-01	-2.67538227998326e-01		1.01414408635528e+01
2.76120000000000e+02    	-2.73472477250616e+02 	 8.76900681388619e-03   7.99963995404439e-01 	-1.02084974839087e+01	 -7.65922472715686e-01	-2.70873822765009e-01		1.02894815584188e+01
2.76150000000000e+02    	-2.73502197900503e+02 	 6.01748300650898e-03   7.99166874953112e-01 	-1.02981033605806e+01	 -1.11166880914128e+00	-2.80439096039524e-01		1.04098696655149e+01
2.76180000000000e+02    	-2.73531841272374e+02 	 2.50723847469551e-03   7.98340611815532e-01 	-1.03468872007999e+01	 -1.30633453430931e+00	-2.96028649741303e-01		1.04810408654424e+01
2.76210000000000e+02    	-2.73561448059052e+02 	 -1.30044992346735e-03   7.97467930634774e-01 	-1.03529061332216e+01	 -1.32698697611123e+00	-3.14422280106403e-01		1.04901106385154e+01
2.76240000000000e+02    	-2.73591075717172e+02 	 -4.92195856538004e-03   7.96542014235560e-01 	-1.03160506398455e+01	 -1.17226213521036e+00	-3.31066031995035e-01		1.04357416619541e+01
2.76270000000000e+02    	-2.73620771112096e+02 	 -7.89298516144942e-03   7.95567914887817e-01 	-1.02378745013181e+01	 -8.62229702678043e-01	-3.42265853394478e-01		1.03283425717450e+01
2.76300000000000e+02    	-2.73650547284391e+02 	 -9.81288035960465e-03   7.94558711587886e-01 	-1.01230700717605e+01	 -4.37008043037813e-01	-3.47013945352216e-01		1.01876367419398e+01
