0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
2.49450000000000e+02    	1.73796968918207e+02 	 -1.14208906752142e+00   -1.41502940908478e+00 	2.64779876200188e+03	 2.70034323445367e+00	-2.32515435262690e-01		2.64780033801186e+03
2.49480000000000e+02    	1.73826968900354e+02 	 -1.14205847460635e+00   -1.41503204055505e+00 	2.64825431880749e+03	 2.70038335895903e+00	-2.32031713264850e-01		2.64825589454484e+03
2.49510000000000e+02    	1.73856968882507e+02 	 -1.14202788649938e+00   -1.41503466609388e+00 	2.64870985772993e+03	 2.70042339046390e+00	-2.31548064634162e-01		2.64871143319477e+03
2.49540000000000e+02    	1.73886968864666e+02 	 -1.14199730319971e+00   -1.41503728570416e+00 	2.64916537877155e+03	 2.70046332901228e+00	-2.31064489362484e-01		2.64916695396398e+03
2.49570000000000e+02    	1.73916968846831e+02 	 -1.14196672470653e+00   -1.41503989938878e+00 	2.64962088193465e+03	 2.70050317464815e+00	-2.30580987441675e-01		2.64962245685478e+03
2.49600000000000e+02    	1.73946968829002e+02 	 -1.14193615101904e+00   -1.41504250715062e+00 	2.65007636722158e+03	 2.70054292741548e+00	-2.30097558863587e-01		2.65007794186950e+03
2.49630000000000e+02    	1.73976968811180e+02 	 -1.14190558213642e+00   -1.41504510899257e+00 	2.65053183463464e+03	 2.70058258735819e+00	-2.29614203620072e-01		2.65053340901047e+03
2.49660000000000e+02    	1.74006968793363e+02 	 -1.14187501805788e+00   -1.41504770491750e+00 	2.65098728417616e+03	 2.70062215452021e+00	-2.29130921702975e-01		2.65098885828000e+03
2.49690000000000e+02    	1.74036968775553e+02 	 -1.14184445878259e+00   -1.41505029492830e+00 	2.65144271584848e+03	 2.70066162894541e+00	-2.28647713104142e-01		2.65144428968043e+03
2.49720000000000e+02    	1.74066968757749e+02 	 -1.14181390430977e+00   -1.41505287902785e+00 	2.65189812965391e+03	 2.70070101067766e+00	-2.28164577815413e-01		2.65189970321408e+03
2.49750000000000e+02    	1.74096968739951e+02 	 -1.14178335463859e+00   -1.41505545721901e+00 	2.65235352559477e+03	 2.70074029976080e+00	-2.27681515828625e-01		2.65235509888326e+03
2.49780000000000e+02    	1.74126968722159e+02 	 -1.14175280976825e+00   -1.41505802950468e+00 	2.65280890367339e+03	 2.70077949623866e+00	-2.27198527135614e-01		2.65281047669031e+03
2.49810000000000e+02    	1.74156968704373e+02 	 -1.14172226969795e+00   -1.41506059588771e+00 	2.65326426389209e+03	 2.70081860015502e+00	-2.26715611728210e-01		2.65326583663754e+03
2.49840000000000e+02    	1.74186968686593e+02 	 -1.14169173442688e+00   -1.41506315637099e+00 	2.65371960625319e+03	 2.70085761155365e+00	-2.26232769598242e-01		2.65372117872728e+03
2.49870000000000e+02    	1.74216968668820e+02 	 -1.14166120395423e+00   -1.41506571095738e+00 	2.65417493075903e+03	 2.70089653047830e+00	-2.25750000737535e-01		2.65417650296185e+03
2.49900000000000e+02    	1.74246968651052e+02 	 -1.14163067827920e+00   -1.41506825964976e+00 	2.65463023741191e+03	 2.70093535697270e+00	-2.25267305137910e-01		2.65463180934358e+03
2.49930000000000e+02    	1.74276968633291e+02 	 -1.14160015740097e+00   -1.41507080245098e+00 	2.65508552621417e+03	 2.70097409108055e+00	-2.24784682791186e-01		2.65508709787479e+03
2.49960000000000e+02    	1.74306968615535e+02 	 -1.14156964131875e+00   -1.41507333936391e+00 	2.65554079716813e+03	 2.70101273284551e+00	-2.24302133689179e-01		2.65554236855780e+03
2.49990000000000e+02    	1.74336968597786e+02 	 -1.14153913003172e+00   -1.41507587039141e+00 	2.65599605027610e+03	 2.70105128231125e+00	-2.23819657823702e-01		2.65599762139493e+03
2.50020000000000e+02    	1.74366968580043e+02 	 -1.14150862353908e+00   -1.41507839553636e+00 	2.65645128554042e+03	 2.70108973952140e+00	-2.23337255186563e-01		2.65645285638851e+03
2.50050000000000e+02    	1.74396968562306e+02 	 -1.14147812184003e+00   -1.41508091480160e+00 	2.65690650296341e+03	 2.70112810451956e+00	-2.22854925769568e-01		2.65690807354086e+03
2.50080000000000e+02    	1.74426968544575e+02 	 -1.14144762493375e+00   -1.41508342818999e+00 	2.65736170254738e+03	 2.70116637734931e+00	-2.22372669564521e-01		2.65736327285430e+03
2.50110000000000e+02    	1.74456968526851e+02 	 -1.14141713281944e+00   -1.41508593570440e+00 	2.65781688429466e+03	 2.70120455805422e+00	-2.21890486563222e-01		2.65781845433115e+03
2.50140000000000e+02    	1.74486968509132e+02 	 -1.14138664549630e+00   -1.41508843734767e+00 	2.65827204820757e+03	 2.70124264667782e+00	-2.21408376757468e-01		2.65827361797373e+03
2.50170000000000e+02    	1.74516968491420e+02 	 -1.14135616296351e+00   -1.41509093312267e+00 	2.65872719428843e+03	 2.70128064326362e+00	-2.20926340139052e-01		2.65872876378438e+03
2.50200000000000e+02    	1.74546968473713e+02 	 -1.14132568522028e+00   -1.41509342303223e+00 	2.65918232253958e+03	 2.70131854785513e+00	-2.20444376699764e-01		2.65918389176540e+03
2.50230000000000e+02    	1.74576968456013e+02 	 -1.14129521226578e+00   -1.41509590707921e+00 	2.65963743296332e+03	 2.70135636049579e+00	-2.19962486431394e-01		2.65963900191913e+03
2.50260000000000e+02    	1.74606968438318e+02 	 -1.14126474409923e+00   -1.41509838526647e+00 	2.66009252556198e+03	 2.70139408122906e+00	-2.19480669325724e-01		2.66009409424788e+03
2.50290000000000e+02    	1.74636968420630e+02 	 -1.14123428071981e+00   -1.41510085759683e+00 	2.66054760033788e+03	 2.70143171009836e+00	-2.18998925374536e-01		2.66054916875397e+03
2.50320000000000e+02    	1.74666968402948e+02 	 -1.14120382212672e+00   -1.41510332407316e+00 	2.66100265729334e+03	 2.70146924714708e+00	-2.18517254569610e-01		2.66100422543973e+03
2.50350000000000e+02    	1.74696968385272e+02 	 -1.14117336831915e+00   -1.41510578469829e+00 	2.66145769643069e+03	 2.70150669241860e+00	-2.18035656902719e-01		2.66145926430748e+03
2.50380000000000e+02    	1.74726968367601e+02 	 -1.14114291929630e+00   -1.41510823947506e+00 	2.66191271775225e+03	 2.70154404595626e+00	-2.17554132365637e-01		2.66191428535954e+03
2.50410000000000e+02    	1.74756968349937e+02 	 -1.14111247505735e+00   -1.41511068840632e+00 	2.66236772126033e+03	 2.70158130780341e+00	-2.17072680950132e-01		2.66236928859823e+03
2.50440000000000e+02    	1.74786968332279e+02 	 -1.14108203560151e+00   -1.41511313149490e+00 	2.66282270695726e+03	 2.70161847800333e+00	-2.16591302647971e-01		2.66282427402587e+03
2.50470000000000e+02    	1.74816968314628e+02 	 -1.14105160092796e+00   -1.41511556874364e+00 	2.66327767484536e+03	 2.70165555659932e+00	-2.16109997450916e-01		2.66327924164478e+03
2.50500000000000e+02    	1.74846968296982e+02 	 -1.14102117103591e+00   -1.41511800015537e+00 	2.66373262492695e+03	 2.70169254363463e+00	-2.15628765350728e-01		2.66373419145729e+03
2.50530000000000e+02    	1.74876968279342e+02 	 -1.14099074592454e+00   -1.41512042573293e+00 	2.66418755720436e+03	 2.70172943915249e+00	-2.15147606339164e-01		2.66418912346571e+03
2.50560000000000e+02    	1.74906968261708e+02 	 -1.14096032559305e+00   -1.41512284547914e+00 	2.66464247167989e+03	 2.70176624319612e+00	-2.14666520407978e-01		2.66464403767236e+03
2.50590000000000e+02    	1.74936968244080e+02 	 -1.14092991004064e+00   -1.41512525939685e+00 	2.66509736835588e+03	 2.70180295580871e+00	-2.14185507548920e-01		2.66509893407958e+03
2.50620000000000e+02    	1.74966968226458e+02 	 -1.14089949926650e+00   -1.41512766748886e+00 	2.66555224723464e+03	 2.70183957703342e+00	-2.13704567753739e-01		2.66555381268966e+03
2.50650000000000e+02    	1.74996968208843e+02 	 -1.14086909326982e+00   -1.41513006975802e+00 	2.66600710831850e+03	 2.70187610691339e+00	-2.13223701014179e-01		2.66600867350495e+03
2.50680000000000e+02    	1.75026968191233e+02 	 -1.14083869204980e+00   -1.41513246620715e+00 	2.66646195160977e+03	 2.70191254549175e+00	-2.12742907321983e-01		2.66646351652775e+03
2.50710000000000e+02    	1.75056968173629e+02 	 -1.14080829560563e+00   -1.41513485683906e+00 	2.66691677711078e+03	 2.70194889281159e+00	-2.12262186668889e-01		2.66691834176039e+03
2.50740000000000e+02    	1.75086968156032e+02 	 -1.14077790393651e+00   -1.41513724165659e+00 	2.66737158482384e+03	 2.70198514891599e+00	-2.11781539046634e-01		2.66737314920518e+03
2.50770000000000e+02    	1.75116968138440e+02 	 -1.14074751704164e+00   -1.41513962066255e+00 	2.66782637475127e+03	 2.70202131384799e+00	-2.11300964446950e-01		2.66782793886446e+03
2.50800000000000e+02    	1.75146968120854e+02 	 -1.14071713492020e+00   -1.41514199385975e+00 	2.66828114689540e+03	 2.70205738765063e+00	-2.10820462861567e-01		2.66828271074053e+03
2.50830000000000e+02    	1.75176968103275e+02 	 -1.14068675757139e+00   -1.41514436125103e+00 	2.66873590125854e+03	 2.70209337036691e+00	-2.10340034282213e-01		2.66873746483572e+03
2.50860000000000e+02    	1.75206968085701e+02 	 -1.14065638499441e+00   -1.41514672283918e+00 	2.66919063784302e+03	 2.70212926203981e+00	-2.09859678700611e-01		2.66919220115234e+03
2.50890000000000e+02    	1.75236968068134e+02 	 -1.14062601718845e+00   -1.41514907862702e+00 	2.66964535665116e+03	 2.70216506271229e+00	-2.09379396108483e-01		2.66964691969272e+03
2.50920000000000e+02    	1.75266968050572e+02 	 -1.14059565415271e+00   -1.41515142861738e+00 	2.67010005768526e+03	 2.70220077242729e+00	-2.08899186497547e-01		2.67010162045918e+03
2.50950000000000e+02    	1.75296968033017e+02 	 -1.14056529588638e+00   -1.41515377281304e+00 	2.67055474094766e+03	 2.70223639122772e+00	-2.08419049859517e-01		2.67055630345403e+03
2.50980000000000e+02    	1.75326968015467e+02 	 -1.14053494238865e+00   -1.41515611121683e+00 	2.67100940644067e+03	 2.70227191915646e+00	-2.07938986186106e-01		2.67101096867959e+03
2.51010000000000e+02    	1.75356967997923e+02 	 -1.14050459365873e+00   -1.41515844383155e+00 	2.67146405416661e+03	 2.70230735625640e+00	-2.07458995469024e-01		2.67146561613819e+03
2.51040000000000e+02    	1.75386967980386e+02 	 -1.14047424969580e+00   -1.41516077066000e+00 	2.67191868412781e+03	 2.70234270257037e+00	-2.06979077699977e-01		2.67192024583214e+03
2.51070000000000e+02    	1.75416967962854e+02 	 -1.14044391049907e+00   -1.41516309170500e+00 	2.67237329632657e+03	 2.70237795814119e+00	-2.06499232870667e-01		2.67237485776376e+03
2.51100000000000e+02    	1.75446967945328e+02 	 -1.14041357606773e+00   -1.41516540696933e+00 	2.67282789076522e+03	 2.70241312301166e+00	-2.06019460972797e-01		2.67282945193537e+03
2.51130000000000e+02    	1.75476967927809e+02 	 -1.14038324640096e+00   -1.41516771645580e+00 	2.67328246744608e+03	 2.70244819722457e+00	-2.05539761998062e-01		2.67328402834930e+03
2.51160000000000e+02    	1.75506967910295e+02 	 -1.14035292149798e+00   -1.41517002016721e+00 	2.67373702637146e+03	 2.70248318082266e+00	-2.05060135938159e-01		2.67373858700784e+03
2.51190000000000e+02    	1.75536967892787e+02 	 -1.14032260135797e+00   -1.41517231810635e+00 	2.67419156754368e+03	 2.70251807384866e+00	-2.04580582784778e-01		2.67419312791333e+03
2.51220000000000e+02    	1.75566967875285e+02 	 -1.14029228598013e+00   -1.41517461027602e+00 	2.67464609096507e+03	 2.70255287634528e+00	-2.04101102529609e-01		2.67464765106809e+03
2.51250000000000e+02    	1.75596967857790e+02 	 -1.14026197536365e+00   -1.41517689667902e+00 	2.67510059663794e+03	 2.70258758835521e+00	-2.03621695164338e-01		2.67510215647443e+03
2.51280000000000e+02    	1.75626967840300e+02 	 -1.14023166950773e+00   -1.41517917731814e+00 	2.67555508456461e+03	 2.70262220992111e+00	-2.03142360680647e-01		2.67555664413467e+03
2.51310000000000e+02    	1.75656967822816e+02 	 -1.14020136841157e+00   -1.41518145219615e+00 	2.67600955474740e+03	 2.70265674108561e+00	-2.02663099070217e-01		2.67601111405113e+03
2.51340000000000e+02    	1.75686967805338e+02 	 -1.14017107207436e+00   -1.41518372131587e+00 	2.67646400718862e+03	 2.70269118189134e+00	-2.02183910324725e-01		2.67646556622612e+03
2.51370000000000e+02    	1.75716967787866e+02 	 -1.14014078049530e+00   -1.41518598468006e+00 	2.67691844189059e+03	 2.70272553238090e+00	-2.01704794435846e-01		2.67692000066197e+03
2.51400000000000e+02    	1.75746967770400e+02 	 -1.14011049367358e+00   -1.41518824229152e+00 	2.67737285885564e+03	 2.70275979259684e+00	-2.01225751395251e-01		2.67737441736099e+03
2.51430000000000e+02    	1.75776967752940e+02 	 -1.14008021160840e+00   -1.41519049415303e+00 	2.67782725808607e+03	 2.70279396258172e+00	-2.00746781194608e-01		2.67782881632550e+03
2.51460000000000e+02    	1.75806967735486e+02 	 -1.14004993429896e+00   -1.41519274026737e+00 	2.67828163958421e+03	 2.70282804237807e+00	-2.00267883825585e-01		2.67828319755782e+03
2.51490000000000e+02    	1.75836967718037e+02 	 -1.14001966174444e+00   -1.41519498063733e+00 	2.67873600335237e+03	 2.70286203202839e+00	-1.99789059279843e-01		2.67873756106026e+03
2.51520000000000e+02    	1.75866967700595e+02 	 -1.13998939394405e+00   -1.41519721526567e+00 	2.67919034939287e+03	 2.70289593157516e+00	-1.99310307549043e-01		2.67919190683514e+03
2.51550000000000e+02    	1.75896967683159e+02 	 -1.13995913089699e+00   -1.41519944415519e+00 	2.67964467770803e+03	 2.70292974106084e+00	-1.98831628624842e-01		2.67964623488478e+03
2.51580000000000e+02    	1.75926967665728e+02 	 -1.13992887260244e+00   -1.41520166730865e+00 	2.68009898830017e+03	 2.70296346052787e+00	-1.98353022498895e-01		2.68010054521150e+03
2.51610000000000e+02    	1.75956967648304e+02 	 -1.13989861905961e+00   -1.41520388472883e+00 	2.68055328117159e+03	 2.70299709001866e+00	-1.97874489162854e-01		2.68055483781761e+03
2.51640000000000e+02    	1.75986967630885e+02 	 -1.13986837026769e+00   -1.41520609641850e+00 	2.68100755632463e+03	 2.70303062957560e+00	-1.97396028608366e-01		2.68100911270542e+03
2.51670000000000e+02    	1.76016967613473e+02 	 -1.13983812622587e+00   -1.41520830238043e+00 	2.68146181376159e+03	 2.70306407924105e+00	-1.96917640827079e-01		2.68146336987727e+03
2.51700000000000e+02    	1.76046967596066e+02 	 -1.13980788693337e+00   -1.41521050261739e+00 	2.68191605348479e+03	 2.70309743905737e+00	-1.96439325810634e-01		2.68191760933545e+03
2.51730000000000e+02    	1.76076967578665e+02 	 -1.13977765238936e+00   -1.41521269713214e+00 	2.68237027549655e+03	 2.70313070906688e+00	-1.95961083550674e-01		2.68237183108230e+03
2.51760000000000e+02    	1.76106967561270e+02 	 -1.13974742259304e+00   -1.41521488592747e+00 	2.68282447979918e+03	 2.70316388931187e+00	-1.95482914038835e-01		2.68282603512012e+03
2.51790000000000e+02    	1.76136967543881e+02 	 -1.13971719754363e+00   -1.41521706900612e+00 	2.68327866639501e+03	 2.70319697983463e+00	-1.95004817266751e-01		2.68328022145123e+03
2.51820000000000e+02    	1.76166967526498e+02 	 -1.13968697724030e+00   -1.41521924637086e+00 	2.68373283528634e+03	 2.70322998067742e+00	-1.94526793226056e-01		2.68373439007795e+03
2.51850000000000e+02    	1.76196967509121e+02 	 -1.13965676168225e+00   -1.41522141802445e+00 	2.68418698647550e+03	 2.70326289188246e+00	-1.94048841908378e-01		2.68418854100260e+03
2.51880000000000e+02    	1.76226967491750e+02 	 -1.13962655086869e+00   -1.41522358396965e+00 	2.68464111996480e+03	 2.70329571349196e+00	-1.93570963305343e-01		2.68464267422748e+03
2.51910000000000e+02    	1.76256967474384e+02 	 -1.13959634479881e+00   -1.41522574420922e+00 	2.68509523575655e+03	 2.70332844554812e+00	-1.93093157408576e-01		2.68509678975492e+03
2.51940000000000e+02    	1.76286967457025e+02 	 -1.13956614347181e+00   -1.41522789874592e+00 	2.68554933385307e+03	 2.70336108809310e+00	-1.92615424209697e-01		2.68555088758723e+03
2.51970000000000e+02    	1.76316967439671e+02 	 -1.13953594688688e+00   -1.41523004758250e+00 	2.68600341425668e+03	 2.70339364116905e+00	-1.92137763700324e-01		2.68600496772672e+03
2.52000000000000e+02    	1.76346967422323e+02 	 -1.13950575504322e+00   -1.41523219072171e+00 	2.68645747696969e+03	 2.70342610481808e+00	-1.91660175872073e-01		2.68645903017572e+03
2.52030000000000e+02    	1.76376967404981e+02 	 -1.13947556794002e+00   -1.41523432816630e+00 	2.68691152199441e+03	 2.70345847908230e+00	-1.91182660716555e-01		2.68691307493653e+03
2.52060000000000e+02    	1.76406967387645e+02 	 -1.13944538557649e+00   -1.41523645991903e+00 	2.68736554933317e+03	 2.70349076400377e+00	-1.90705218225382e-01		2.68736710201148e+03
2.52090000000000e+02    	1.76436967370315e+02 	 -1.13941520795183e+00   -1.41523858598264e+00 	2.68781955898828e+03	 2.70352295962457e+00	-1.90227848390159e-01		2.68782111140287e+03
2.52120000000000e+02    	1.76466967352991e+02 	 -1.13938503506522e+00   -1.41524070635988e+00 	2.68827355096205e+03	 2.70355506598671e+00	-1.89750551202492e-01		2.68827510311303e+03
2.52150000000000e+02    	1.76496967335672e+02 	 -1.13935486691586e+00   -1.41524282105350e+00 	2.68872752525680e+03	 2.70358708313221e+00	-1.89273326653982e-01		2.68872907714426e+03
2.52180000000000e+02    	1.76526967318360e+02 	 -1.13932470350296e+00   -1.41524493006623e+00 	2.68918148187484e+03	 2.70361901110305e+00	-1.88796174736228e-01		2.68918303349889e+03
2.52210000000000e+02    	1.76556967301053e+02 	 -1.13929454482571e+00   -1.41524703340081e+00 	2.68963542081848e+03	 2.70365084994121e+00	-1.88319095440826e-01		2.68963697217922e+03
2.52240000000000e+02    	1.76586967283752e+02 	 -1.13926439088330e+00   -1.41524913106000e+00 	2.69008934209005e+03	 2.70368259968862e+00	-1.87842088759369e-01		2.69009089318758e+03
2.52270000000000e+02    	1.76616967266457e+02 	 -1.13923424167494e+00   -1.41525122304653e+00 	2.69054324569185e+03	 2.70371426038720e+00	-1.87365154683448e-01		2.69054479652627e+03
2.52300000000000e+02    	1.76646967249168e+02 	 -1.13920409719983e+00   -1.41525330936313e+00 	2.69099713162621e+03	 2.70374583207885e+00	-1.86888293204652e-01		2.69099868219760e+03
2.52330000000000e+02    	1.76676967231885e+02 	 -1.13917395745715e+00   -1.41525539001254e+00 	2.69145099989543e+03	 2.70377731480545e+00	-1.86411504314565e-01		2.69145255020391e+03
2.52360000000000e+02    	1.76706967214608e+02 	 -1.13914382244611e+00   -1.41525746499749e+00 	2.69190485050182e+03	 2.70380870860886e+00	-1.85934788004771e-01		2.69190640054749e+03
2.52390000000000e+02    	1.76736967197336e+02 	 -1.13911369216590e+00   -1.41525953432072e+00 	2.69235868344771e+03	 2.70384001353089e+00	-1.85458144266848e-01		2.69236023323066e+03
2.52420000000000e+02    	1.76766967180070e+02 	 -1.13908356661573e+00   -1.41526159798496e+00 	2.69281249873541e+03	 2.70387122961338e+00	-1.84981573092375e-01		2.69281404825574e+03
2.52450000000000e+02    	1.76796967162810e+02 	 -1.13905344579479e+00   -1.41526365599294e+00 	2.69326629636723e+03	 2.70390235689809e+00	-1.84505074472925e-01		2.69326784562504e+03
2.52480000000000e+02    	1.76826967145556e+02 	 -1.13902332970227e+00   -1.41526570834737e+00 	2.69372007634548e+03	 2.70393339542680e+00	-1.84028648400071e-01		2.69372162534087e+03
2.52510000000000e+02    	1.76856967128308e+02 	 -1.13899321833738e+00   -1.41526775505100e+00 	2.69417383867247e+03	 2.70396434524124e+00	-1.83552294865382e-01		2.69417538740554e+03
2.52540000000000e+02    	1.76886967111066e+02 	 -1.13896311169932e+00   -1.41526979610654e+00 	2.69462758335053e+03	 2.70399520638315e+00	-1.83076013860425e-01		2.69462913182138e+03
2.52570000000000e+02    	1.76916967093829e+02 	 -1.13893300978728e+00   -1.41527183151672e+00 	2.69508131038196e+03	 2.70402597889422e+00	-1.82599805376763e-01		2.69508285859068e+03
2.52600000000000e+02    	1.76946967076598e+02 	 -1.13890291260045e+00   -1.41527386128425e+00 	2.69553501976908e+03	 2.70405666281612e+00	-1.82123669405958e-01		2.69553656771578e+03
2.52630000000000e+02    	1.76976967059373e+02 	 -1.13887282013805e+00   -1.41527588541186e+00 	2.69598871151420e+03	 2.70408725819052e+00	-1.81647605939568e-01		2.69599025919897e+03
2.52660000000000e+02    	1.77006967042154e+02 	 -1.13884273239926e+00   -1.41527790390227e+00 	2.69644238561963e+03	 2.70411776505904e+00	-1.81171614969148e-01		2.69644393304257e+03
2.52690000000000e+02    	1.77036967024941e+02 	 -1.13881264938329e+00   -1.41527991675819e+00 	2.69689604208768e+03	 2.70414818346329e+00	-1.80695696486254e-01		2.69689758924890e+03
2.52720000000000e+02    	1.77066967007733e+02 	 -1.13878257108933e+00   -1.41528192398233e+00 	2.69734968092068e+03	 2.70417851344487e+00	-1.80219850482434e-01		2.69735122782027e+03
2.52750000000000e+02    	1.77096966990531e+02 	 -1.13875249751658e+00   -1.41528392557742e+00 	2.69780330212092e+03	 2.70420875504534e+00	-1.79744076949237e-01		2.69780484875898e+03
2.52780000000000e+02    	1.77126966973335e+02 	 -1.13872242866424e+00   -1.41528592154615e+00 	2.69825690569073e+03	 2.70423890830624e+00	-1.79268375878209e-01		2.69825845206736e+03
2.52810000000000e+02    	1.77156966956145e+02 	 -1.13869236453150e+00   -1.41528791189125e+00 	2.69871049163241e+03	 2.70426897326910e+00	-1.78792747260893e-01		2.69871203774771e+03
2.52840000000000e+02    	1.77186966938961e+02 	 -1.13866230511758e+00   -1.41528989661541e+00 	2.69916405994828e+03	 2.70429894997542e+00	-1.78317191088827e-01		2.69916560580234e+03
2.52870000000000e+02    	1.77216966921782e+02 	 -1.13863225042166e+00   -1.41529187572136e+00 	2.69961761064065e+03	 2.70432883846667e+00	-1.77841707353551e-01		2.69961915623358e+03
2.52900000000000e+02    	1.77246966904609e+02 	 -1.13860220044294e+00   -1.41529384921178e+00 	2.70007114371183e+03	 2.70435863878432e+00	-1.77366296046598e-01		2.70007268904372e+03
2.52930000000000e+02    	1.77276966887442e+02 	 -1.13857215518063e+00   -1.41529581708940e+00 	2.70052465916414e+03	 2.70438835096980e+00	-1.76890957159502e-01		2.70052620423508e+03
2.52960000000000e+02    	1.77306966870281e+02 	 -1.13854211463391e+00   -1.41529777935690e+00 	2.70097815699988e+03	 2.70441797506452e+00	-1.76415690683792e-01		2.70097970180998e+03
2.52990000000000e+02    	1.77336966853126e+02 	 -1.13851207880200e+00   -1.41529973601698e+00 	2.70143163722137e+03	 2.70444751110987e+00	-1.75940496610995e-01		2.70143318177073e+03
2.53020000000000e+02    	1.77366966835976e+02 	 -1.13848204768409e+00   -1.41530168707236e+00 	2.70188509983091e+03	 2.70447695914722e+00	-1.75465374932636e-01		2.70188664411963e+03
2.53050000000000e+02    	1.77396966818832e+02 	 -1.13845202127937e+00   -1.41530363252573e+00 	2.70233854483082e+03	 2.70450631921793e+00	-1.74990325640237e-01		2.70234008885899e+03
2.53080000000000e+02    	1.77426966801694e+02 	 -1.13842199958705e+00   -1.41530557237977e+00 	2.70279197222342e+03	 2.70453559136330e+00	-1.74515348725317e-01		2.70279351599114e+03
2.53110000000000e+02    	1.77456966784562e+02 	 -1.13839198260633e+00   -1.41530750663719e+00 	2.70324538201100e+03	 2.70456477562466e+00	-1.74040444179393e-01		2.70324692551837e+03
2.53140000000000e+02    	1.77486966767435e+02 	 -1.13836197033640e+00   -1.41530943530068e+00 	2.70369877419589e+03	 2.70459387204328e+00	-1.73565611993980e-01		2.70370031744300e+03
2.53170000000000e+02    	1.77516966750314e+02 	 -1.13833196277647e+00   -1.41531135837293e+00 	2.70415214878039e+03	 2.70462288066042e+00	-1.73090852160589e-01		2.70415369176735e+03
2.53200000000000e+02    	1.77546966733199e+02 	 -1.13830195992573e+00   -1.41531327585663e+00 	2.70460550576682e+03	 2.70465180151731e+00	-1.72616164670729e-01		2.70460704849371e+03
2.53230000000000e+02    	1.77576966716090e+02 	 -1.13827196178339e+00   -1.41531518775447e+00 	2.70505884515747e+03	 2.70468063465518e+00	-1.72141549515907e-01		2.70506038762441e+03
2.53260000000000e+02    	1.77606966698986e+02 	 -1.13824196834863e+00   -1.41531709406914e+00 	2.70551216695468e+03	 2.70470938011523e+00	-1.71667006687628e-01		2.70551370916175e+03
2.53290000000000e+02    	1.77636966681889e+02 	 -1.13821197962067e+00   -1.41531899480331e+00 	2.70596547116074e+03	 2.70473803793861e+00	-1.71192536177392e-01		2.70596701310805e+03
2.53320000000000e+02    	1.77666966664796e+02 	 -1.13818199559870e+00   -1.41532088995968e+00 	2.70641875777796e+03	 2.70476660816649e+00	-1.70718137976699e-01		2.70642029946561e+03
2.53350000000000e+02    	1.77696966647710e+02 	 -1.13815201628192e+00   -1.41532277954092e+00 	2.70687202680866e+03	 2.70479509083999e+00	-1.70243812077045e-01		2.70687356823674e+03
2.53380000000000e+02    	1.77726966630629e+02 	 -1.13812204166954e+00   -1.41532466354972e+00 	2.70732527825515e+03	 2.70482348600022e+00	-1.69769558469924e-01		2.70732681942375e+03
2.53410000000000e+02    	1.77756966613555e+02 	 -1.13809207176074e+00   -1.41532654198875e+00 	2.70777851211973e+03	 2.70485179368827e+00	-1.69295377146829e-01		2.70778005302896e+03
2.53440000000000e+02    	1.77786966596485e+02 	 -1.13806210655473e+00   -1.41532841486070e+00 	2.70823172840472e+03	 2.70488001394520e+00	-1.68821268099246e-01		2.70823326905466e+03
2.53470000000000e+02    	1.77816966579422e+02 	 -1.13803214605072e+00   -1.41533028216823e+00 	2.70868492711242e+03	 2.70490814681205e+00	-1.68347231318664e-01		2.70868646750318e+03
2.53500000000000e+02    	1.77846966562364e+02 	 -1.13800219024789e+00   -1.41533214391403e+00 	2.70913810824514e+03	 2.70493619232985e+00	-1.67873266796566e-01		2.70913964837682e+03
2.53530000000000e+02    	1.77876966545312e+02 	 -1.13797223914545e+00   -1.41533400010076e+00 	2.70959127180520e+03	 2.70496415053959e+00	-1.67399374524433e-01		2.70959281167790e+03
2.53560000000000e+02    	1.77906966528266e+02 	 -1.13794229274260e+00   -1.41533585073110e+00 	2.71004441779490e+03	 2.70499202148226e+00	-1.66925554493745e-01		2.71004595740871e+03
2.53590000000000e+02    	1.77936966511225e+02 	 -1.13791235103855e+00   -1.41533769580771e+00 	2.71049754621655e+03	 2.70501980519880e+00	-1.66451806695978e-01		2.71049908557157e+03
2.53620000000000e+02    	1.77966966494190e+02 	 -1.13788241403248e+00   -1.41533953533327e+00 	2.71095065707247e+03	 2.70504750173016e+00	-1.65978131122606e-01		2.71095219616879e+03
2.53650000000000e+02    	1.77996966477161e+02 	 -1.13785248172361e+00   -1.41534136931043e+00 	2.71140375036495e+03	 2.70507511111724e+00	-1.65504527765100e-01		2.71140528920267e+03
2.53680000000000e+02    	1.78026966460138e+02 	 -1.13782255411112e+00   -1.41534319774188e+00 	2.71185682609631e+03	 2.70510263340094e+00	-1.65030996614930e-01		2.71185836467553e+03
2.53710000000000e+02    	1.78056966443120e+02 	 -1.13779263119423e+00   -1.41534502063026e+00 	2.71230988426885e+03	 2.70513006862212e+00	-1.64557537663561e-01		2.71231142258967e+03
2.53740000000000e+02    	1.78086966426108e+02 	 -1.13776271297212e+00   -1.41534683797824e+00 	2.71276292488490e+03	 2.70515741682164e+00	-1.64084150902458e-01		2.71276446294740e+03
