0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
2.89590000000000e+02    	2.13936949449256e+02 	 1.10514512370561e+00   1.41420649283789e+00 	3.24224468430013e+03	 -2.68570649187127e+00	-3.52588675225352e-01		3.24224597003537e+03
2.89620000000000e+02    	2.13966949437360e+02 	 1.10512027518445e+00   1.41420322878706e+00 	3.24267833113373e+03	 -2.68565384985384e+00	-3.52982213438805e-01		3.24267961669624e+03
2.89650000000000e+02    	2.13996949425468e+02 	 1.10509543047324e+00   1.41419996153237e+00 	3.24311196304467e+03	 -2.68560115749480e+00	-3.53375690432297e-01		3.24311324843450e+03
2.89680000000000e+02    	2.14026949413580e+02 	 1.10507058957133e+00   1.41419669107522e+00 	3.24354558003500e+03	 -2.68554841481676e+00	-3.53769106215031e-01		3.24354686525221e+03
2.89710000000000e+02    	2.14056949401694e+02 	 1.10504575247804e+00   1.41419341741701e+00 	3.24397918210681e+03	 -2.68549562184233e+00	-3.54162460796212e-01		3.24398046715146e+03
2.89740000000000e+02    	2.14086949389812e+02 	 1.10502091919271e+00   1.41419014055916e+00 	3.24441276926217e+03	 -2.68544277859409e+00	-3.54555754185045e-01		3.24441405413429e+03
2.89770000000000e+02    	2.14116949377933e+02 	 1.10499608971467e+00   1.41418686050307e+00 	3.24484634150314e+03	 -2.68538988509463e+00	-3.54948986390731e-01		3.24484762620280e+03
2.89800000000000e+02    	2.14146949366057e+02 	 1.10497126404326e+00   1.41418357725015e+00 	3.24527989883180e+03	 -2.68533694136651e+00	-3.55342157422474e-01		3.24528118335904e+03
2.89830000000000e+02    	2.14176949354184e+02 	 1.10494644217780e+00   1.41418029080180e+00 	3.24571344125021e+03	 -2.68528394743230e+00	-3.55735267289475e-01		3.24571472560509e+03
2.89860000000000e+02    	2.14206949342314e+02 	 1.10492162411763e+00   1.41417700115942e+00 	3.24614696876045e+03	 -2.68523090331454e+00	-3.56128316000936e-01		3.24614825294302e+03
2.89890000000000e+02    	2.14236949330448e+02 	 1.10489680986209e+00   1.41417370832442e+00 	3.24658048136458e+03	 -2.68517780903578e+00	-3.56521303566057e-01		3.24658176537489e+03
2.89920000000000e+02    	2.14266949318584e+02 	 1.10487199941051e+00   1.41417041229820e+00 	3.24701397906467e+03	 -2.68512466461854e+00	-3.56914229994039e-01		3.24701526290278e+03
2.89950000000000e+02    	2.14296949306724e+02 	 1.10484719276222e+00   1.41416711308216e+00 	3.24744746186280e+03	 -2.68507147008534e+00	-3.57307095294081e-01		3.24744874552876e+03
2.89980000000000e+02    	2.14326949294867e+02 	 1.10482238991655e+00   1.41416381067770e+00 	3.24788092976103e+03	 -2.68501822545868e+00	-3.57699899475382e-01		3.24788221325489e+03
2.90010000000000e+02    	2.14356949283014e+02 	 1.10479759087284e+00   1.41416050508623e+00 	3.24831438276143e+03	 -2.68496493076107e+00	-3.58092642547140e-01		3.24831566608324e+03
2.90040000000000e+02    	2.14386949271163e+02 	 1.10477279563042e+00   1.41415719630914e+00 	3.24874782086607e+03	 -2.68491158601499e+00	-3.58485324518553e-01		3.24874910401588e+03
2.90070000000000e+02    	2.14416949259316e+02 	 1.10474800418863e+00   1.41415388434783e+00 	3.24918124407701e+03	 -2.68485819124291e+00	-3.58877945398819e-01		3.24918252705488e+03
2.90100000000000e+02    	2.14446949247471e+02 	 1.10472321654681e+00   1.41415056920369e+00 	3.24961465239633e+03	 -2.68480474646730e+00	-3.59270505197132e-01		3.24961593520230e+03
2.90130000000000e+02    	2.14476949235630e+02 	 1.10469843270427e+00   1.41414725087814e+00 	3.25004804582609e+03	 -2.68475125171062e+00	-3.59663003922691e-01		3.25004932846022e+03
2.90160000000000e+02    	2.14506949223792e+02 	 1.10467365266037e+00   1.41414392937256e+00 	3.25048142436835e+03	 -2.68469770699532e+00	-3.60055441584689e-01		3.25048270683070e+03
2.90190000000000e+02    	2.14536949211957e+02 	 1.10464887641443e+00   1.41414060468835e+00 	3.25091478802520e+03	 -2.68464411234381e+00	-3.60447818192321e-01		3.25091607031581e+03
2.90220000000000e+02    	2.14566949200126e+02 	 1.10462410396579e+00   1.41413727682690e+00 	3.25134813679869e+03	 -2.68459046777854e+00	-3.60840133754781e-01		3.25134941891761e+03
2.90250000000000e+02    	2.14596949188297e+02 	 1.10459933531379e+00   1.41413394578962e+00 	3.25178147069088e+03	 -2.68453677332191e+00	-3.61232388281264e-01		3.25178275263817e+03
2.90280000000000e+02    	2.14626949176472e+02 	 1.10457457045775e+00   1.41413061157789e+00 	3.25221478970386e+03	 -2.68448302899633e+00	-3.61624581780960e-01		3.25221607147956e+03
2.90310000000000e+02    	2.14656949164650e+02 	 1.10454980939702e+00   1.41412727419311e+00 	3.25264809383967e+03	 -2.68442923482418e+00	-3.62016714263064e-01		3.25264937544385e+03
2.90340000000000e+02    	2.14686949152831e+02 	 1.10452505213093e+00   1.41412393363667e+00 	3.25308138310039e+03	 -2.68437539082786e+00	-3.62408785736766e-01		3.25308266453309e+03
2.90370000000000e+02    	2.14716949141015e+02 	 1.10450029865882e+00   1.41412058990996e+00 	3.25351465748809e+03	 -2.68432149702973e+00	-3.62800796211258e-01		3.25351593874936e+03
2.90400000000000e+02    	2.14746949129202e+02 	 1.10447554898001e+00   1.41411724301438e+00 	3.25394791700482e+03	 -2.68426755345216e+00	-3.63192745695729e-01		3.25394919809472e+03
2.90430000000000e+02    	2.14776949117393e+02 	 1.10445080309385e+00   1.41411389295131e+00 	3.25438116165266e+03	 -2.68421356011749e+00	-3.63584634199370e-01		3.25438244257124e+03
2.90460000000000e+02    	2.14806949105587e+02 	 1.10442606099967e+00   1.41411053972214e+00 	3.25481439143367e+03	 -2.68415951704807e+00	-3.63976461731369e-01		3.25481567218097e+03
2.90490000000000e+02    	2.14836949093783e+02 	 1.10440132269681e+00   1.41410718332828e+00 	3.25524760634991e+03	 -2.68410542426623e+00	-3.64368228300916e-01		3.25524888692599e+03
2.90520000000000e+02    	2.14866949081983e+02 	 1.10437658818461e+00   1.41410382377109e+00 	3.25568080640344e+03	 -2.68405128179429e+00	-3.64759933917197e-01		3.25568208680837e+03
2.90550000000000e+02    	2.14896949070186e+02 	 1.10435185746239e+00   1.41410046105198e+00 	3.25611399159635e+03	 -2.68399708965455e+00	-3.65151578589400e-01		3.25611527183015e+03
2.90580000000000e+02    	2.14926949058393e+02 	 1.10432713052950e+00   1.41409709517232e+00 	3.25654716193067e+03	 -2.68394284786933e+00	-3.65543162326713e-01		3.25654844199342e+03
2.90610000000000e+02    	2.14956949046602e+02 	 1.10430240738527e+00   1.41409372613351e+00 	3.25698031740849e+03	 -2.68388855646090e+00	-3.65934685138320e-01		3.25698159730022e+03
2.90640000000000e+02    	2.14986949034814e+02 	 1.10427768802905e+00   1.41409035393693e+00 	3.25741345803186e+03	 -2.68383421545155e+00	-3.66326147033407e-01		3.25741473775263e+03
2.90670000000000e+02    	2.15016949023030e+02 	 1.10425297246015e+00   1.41408697858397e+00 	3.25784658380285e+03	 -2.68377982486355e+00	-3.66717548021159e-01		3.25784786335271e+03
2.90700000000000e+02    	2.15046949011249e+02 	 1.10422826067793e+00   1.41408360007601e+00 	3.25827969472352e+03	 -2.68372538471914e+00	-3.67108888110760e-01		3.25828097410252e+03
2.90730000000000e+02    	2.15076948999471e+02 	 1.10420355268172e+00   1.41408021841443e+00 	3.25871279079593e+03	 -2.68367089504060e+00	-3.67500167311394e-01		3.25871407000412e+03
2.90760000000000e+02    	2.15106948987696e+02 	 1.10417884847086e+00   1.41407683360063e+00 	3.25914587202215e+03	 -2.68361635585014e+00	-3.67891385632243e-01		3.25914715105959e+03
2.90790000000000e+02    	2.15136948975924e+02 	 1.10415414804468e+00   1.41407344563597e+00 	3.25957893840423e+03	 -2.68356176716999e+00	-3.68282543082490e-01		3.25958021727097e+03
2.90820000000000e+02    	2.15166948964155e+02 	 1.10412945140252e+00   1.41407005452185e+00 	3.26001198994424e+03	 -2.68350712902239e+00	-3.68673639671316e-01		3.26001326864033e+03
2.90850000000000e+02    	2.15196948952390e+02 	 1.10410475854372e+00   1.41406666025964e+00 	3.26044502664425e+03	 -2.68345244142952e+00	-3.69064675407902e-01		3.26044630516973e+03
2.90880000000000e+02    	2.15226948940628e+02 	 1.10408006946761e+00   1.41406326285072e+00 	3.26087804850631e+03	 -2.68339770441359e+00	-3.69455650301429e-01		3.26087932686124e+03
2.90910000000000e+02    	2.15256948928868e+02 	 1.10405538417354e+00   1.41405986229648e+00 	3.26131105553248e+03	 -2.68334291799679e+00	-3.69846564361076e-01		3.26131233371691e+03
2.90940000000000e+02    	2.15286948917112e+02 	 1.10403070266084e+00   1.41405645859829e+00 	3.26174404772483e+03	 -2.68328808220129e+00	-3.70237417596022e-01		3.26174532573882e+03
2.90970000000000e+02    	2.15316948905359e+02 	 1.10400602492885e+00   1.41405305175754e+00 	3.26217702508541e+03	 -2.68323319704926e+00	-3.70628210015446e-01		3.26217830292901e+03
2.91000000000000e+02    	2.15346948893609e+02 	 1.10398135097691e+00   1.41404964177559e+00 	3.26260998761629e+03	 -2.68317826256285e+00	-3.71018941628525e-01		3.26261126528954e+03
2.91030000000000e+02    	2.15376948881863e+02 	 1.10395668080435e+00   1.41404622865384e+00 	3.26304293531953e+03	 -2.68312327876420e+00	-3.71409612444437e-01		3.26304421282249e+03
2.91060000000000e+02    	2.15406948870119e+02 	 1.10393201441052e+00   1.41404281239365e+00 	3.26347586819719e+03	 -2.68306824567546e+00	-3.71800222472358e-01		3.26347714552991e+03
2.91090000000000e+02    	2.15436948858378e+02 	 1.10390735179475e+00   1.41403939299639e+00 	3.26390878625133e+03	 -2.68301316331875e+00	-3.72190771721464e-01		3.26391006341385e+03
2.91120000000000e+02    	2.15466948846641e+02 	 1.10388269295637e+00   1.41403597046345e+00 	3.26434168948400e+03	 -2.68295803171618e+00	-3.72581260200931e-01		3.26434296647638e+03
2.91150000000000e+02    	2.15496948834907e+02 	 1.10385803789474e+00   1.41403254479620e+00 	3.26477457789727e+03	 -2.68290285088987e+00	-3.72971687919932e-01		3.26477585471956e+03
2.91180000000000e+02    	2.15526948823176e+02 	 1.10383338660919e+00   1.41402911599602e+00 	3.26520745149319e+03	 -2.68284762086189e+00	-3.73362054887641e-01		3.26520872814545e+03
2.91210000000000e+02    	2.15556948811448e+02 	 1.10380873909905e+00   1.41402568406427e+00 	3.26564031027383e+03	 -2.68279234165434e+00	-3.73752361113233e-01		3.26564158675611e+03
2.91240000000000e+02    	2.15586948799723e+02 	 1.10378409536367e+00   1.41402224900233e+00 	3.26607315424125e+03	 -2.68273701328928e+00	-3.74142606605879e-01		3.26607443055359e+03
2.91270000000000e+02    	2.15616948788001e+02 	 1.10375945540239e+00   1.41401881081157e+00 	3.26650598339749e+03	 -2.68268163578880e+00	-3.74532791374752e-01		3.26650725953995e+03
2.91300000000000e+02    	2.15646948776282e+02 	 1.10373481921454e+00   1.41401536949336e+00 	3.26693879774463e+03	 -2.68262620917493e+00	-3.74922915429022e-01		3.26694007371725e+03
2.91330000000000e+02    	2.15676948764567e+02 	 1.10371018679947e+00   1.41401192504907e+00 	3.26737159728471e+03	 -2.68257073346972e+00	-3.75312978777862e-01		3.26737287308756e+03
2.91360000000000e+02    	2.15706948752854e+02 	 1.10368555815650e+00   1.41400847748008e+00 	3.26780438201981e+03	 -2.68251520869520e+00	-3.75702981430440e-01		3.26780565765292e+03
2.91390000000000e+02    	2.15736948741145e+02 	 1.10366093328500e+00   1.41400502678774e+00 	3.26823715195196e+03	 -2.68245963487341e+00	-3.76092923395926e-01		3.26823842741539e+03
2.91420000000000e+02    	2.15766948729438e+02 	 1.10363631218428e+00   1.41400157297344e+00 	3.26866990708324e+03	 -2.68240401202634e+00	-3.76482804683489e-01		3.26867118237704e+03
2.91450000000000e+02    	2.15796948717735e+02 	 1.10361169485370e+00   1.41399811603853e+00 	3.26910264741569e+03	 -2.68234834017600e+00	-3.76872625302298e-01		3.26910392253992e+03
2.91480000000000e+02    	2.15826948706035e+02 	 1.10358708129259e+00   1.41399465598439e+00 	3.26953537295138e+03	 -2.68229261934439e+00	-3.77262385261518e-01		3.26953664790608e+03
2.91510000000000e+02    	2.15856948694338e+02 	 1.10356247150030e+00   1.41399119281238e+00 	3.26996808369237e+03	 -2.68223684955349e+00	-3.77652084570318e-01		3.26996935847759e+03
2.91540000000000e+02    	2.15886948682644e+02 	 1.10353786547616e+00   1.41398772652387e+00 	3.27040077964070e+03	 -2.68218103082527e+00	-3.78041723237863e-01		3.27040205425650e+03
2.91570000000000e+02    	2.15916948670954e+02 	 1.10351326321951e+00   1.41398425712022e+00 	3.27083346079843e+03	 -2.68212516318168e+00	-3.78431301273319e-01		3.27083473524486e+03
2.91600000000000e+02    	2.15946948659266e+02 	 1.10348866472970e+00   1.41398078460279e+00 	3.27126612716763e+03	 -2.68206924664470e+00	-3.78820818685850e-01		3.27126740144473e+03
2.91630000000000e+02    	2.15976948647582e+02 	 1.10346407000607e+00   1.41397730897295e+00 	3.27169877875034e+03	 -2.68201328123624e+00	-3.79210275484621e-01		3.27170005285817e+03
2.91660000000000e+02    	2.16006948635900e+02 	 1.10343947904795e+00   1.41397383023207e+00 	3.27213141554862e+03	 -2.68195726697826e+00	-3.79599671678796e-01		3.27213268948723e+03
2.91690000000000e+02    	2.16036948624222e+02 	 1.10341489185469e+00   1.41397034838151e+00 	3.27256403756453e+03	 -2.68190120389266e+00	-3.79989007277536e-01		3.27256531133396e+03
2.91720000000000e+02    	2.16066948612547e+02 	 1.10339030842563e+00   1.41396686342262e+00 	3.27299664480012e+03	 -2.68184509200137e+00	-3.80378282290005e-01		3.27299791840043e+03
2.91750000000000e+02    	2.16096948600874e+02 	 1.10336572876010e+00   1.41396337535677e+00 	3.27342923725744e+03	 -2.68178893132627e+00	-3.80767496725363e-01		3.27343051068869e+03
2.91780000000000e+02    	2.16126948589205e+02 	 1.10334115285746e+00   1.41395988418532e+00 	3.27386181493856e+03	 -2.68173272188927e+00	-3.81156650592773e-01		3.27386308820078e+03
2.91810000000000e+02    	2.16156948577539e+02 	 1.10331658071704e+00   1.41395638990963e+00 	3.27429437784552e+03	 -2.68167646371224e+00	-3.81545743901393e-01		3.27429565093877e+03
2.91840000000000e+02    	2.16186948565876e+02 	 1.10329201233819e+00   1.41395289253105e+00 	3.27472692598038e+03	 -2.68162015681706e+00	-3.81934776660383e-01		3.27472819890471e+03
2.91870000000000e+02    	2.16216948554217e+02 	 1.10326744772024e+00   1.41394939205096e+00 	3.27515945934519e+03	 -2.68156380122559e+00	-3.82323748878902e-01		3.27516073210066e+03
2.91900000000000e+02    	2.16246948542560e+02 	 1.10324288686254e+00   1.41394588847070e+00 	3.27559197794200e+03	 -2.68150739695967e+00	-3.82712660566109e-01		3.27559325052866e+03
2.91930000000000e+02    	2.16276948530906e+02 	 1.10321832976443e+00   1.41394238179163e+00 	3.27602448177288e+03	 -2.68145094404115e+00	-3.83101511731161e-01		3.27602575419077e+03
2.91960000000000e+02    	2.16306948519256e+02 	 1.10319377642525e+00   1.41393887201510e+00 	3.27645697083986e+03	 -2.68139444249186e+00	-3.83490302383215e-01		3.27645824308904e+03
2.91990000000000e+02    	2.16336948507608e+02 	 1.10316922684435e+00   1.41393535914249e+00 	3.27688944514502e+03	 -2.68133789233362e+00	-3.83879032531426e-01		3.27689071722553e+03
2.92020000000000e+02    	2.16366948495964e+02 	 1.10314468102106e+00   1.41393184317513e+00 	3.27732190469039e+03	 -2.68128129358824e+00	-3.84267702184951e-01		3.27732317660228e+03
2.92050000000000e+02    	2.16396948484323e+02 	 1.10312013895473e+00   1.41392832411438e+00 	3.27775434947803e+03	 -2.68122464627752e+00	-3.84656311352944e-01		3.27775562122136e+03
2.92080000000000e+02    	2.16426948472684e+02 	 1.10309560064470e+00   1.41392480196161e+00 	3.27818677950999e+03	 -2.68116795042325e+00	-3.85044860044560e-01		3.27818805108480e+03
2.92110000000000e+02    	2.16456948461049e+02 	 1.10307106609032e+00   1.41392127671815e+00 	3.27861919478832e+03	 -2.68111120604722e+00	-3.85433348268951e-01		3.27862046619467e+03
2.92140000000000e+02    	2.16486948449417e+02 	 1.10304653529092e+00   1.41391774838537e+00 	3.27905159531508e+03	 -2.68105441317118e+00	-3.85821776035271e-01		3.27905286655302e+03
2.92170000000000e+02    	2.16516948437788e+02 	 1.10302200824586e+00   1.41391421696461e+00 	3.27948398109232e+03	 -2.68099757181691e+00	-3.86210143352673e-01		3.27948525216189e+03
2.92200000000000e+02    	2.16546948426162e+02 	 1.10299748495446e+00   1.41391068245723e+00 	3.27991635212208e+03	 -2.68094068200616e+00	-3.86598450230306e-01		3.27991762302335e+03
2.92230000000000e+02    	2.16576948414539e+02 	 1.10297296541609e+00   1.41390714486457e+00 	3.28034870840642e+03	 -2.68088374376065e+00	-3.86986696677323e-01		3.28034997913943e+03
2.92260000000000e+02    	2.16606948402920e+02 	 1.10294844963007e+00   1.41390360418800e+00 	3.28078104994739e+03	 -2.68082675710214e+00	-3.87374882702872e-01		3.28078232051218e+03
2.92290000000000e+02    	2.16636948391303e+02 	 1.10292393759576e+00   1.41390006042885e+00 	3.28121337674704e+03	 -2.68076972205232e+00	-3.87763008316105e-01		3.28121464714367e+03
2.92320000000000e+02    	2.16666948379689e+02 	 1.10289942931250e+00   1.41389651358847e+00 	3.28164568880742e+03	 -2.68071263863292e+00	-3.88151073526169e-01		3.28164695903594e+03
2.92350000000000e+02    	2.16696948368079e+02 	 1.10287492477962e+00   1.41389296366822e+00 	3.28207798613058e+03	 -2.68065550686564e+00	-3.88539078342212e-01		3.28207925619104e+03
2.92380000000000e+02    	2.16726948356471e+02 	 1.10285042399648e+00   1.41388941066943e+00 	3.28251026871857e+03	 -2.68059832677216e+00	-3.88927022773382e-01		3.28251153861102e+03
2.92410000000000e+02    	2.16756948344867e+02 	 1.10282592696242e+00   1.41388585459347e+00 	3.28294253657344e+03	 -2.68054109837417e+00	-3.89314906828826e-01		3.28294380629792e+03
2.92440000000000e+02    	2.16786948333265e+02 	 1.10280143367678e+00   1.41388229544166e+00 	3.28337478969723e+03	 -2.68048382169334e+00	-3.89702730517690e-01		3.28337605925381e+03
2.92470000000000e+02    	2.16816948321667e+02 	 1.10277694413891e+00   1.41387873321537e+00 	3.28380702809200e+03	 -2.68042649675133e+00	-3.90090493849118e-01		3.28380829748072e+03
2.92500000000000e+02    	2.16846948310072e+02 	 1.10275245834816e+00   1.41387516791593e+00 	3.28423925175980e+03	 -2.68036912356978e+00	-3.90478196832256e-01		3.28424052098070e+03
2.92530000000000e+02    	2.16876948298480e+02 	 1.10272797630385e+00   1.41387159954468e+00 	3.28467146070267e+03	 -2.68031170217034e+00	-3.90865839476247e-01		3.28467272975581e+03
2.92560000000000e+02    	2.16906948286890e+02 	 1.10270349800535e+00   1.41386802810297e+00 	3.28510365492266e+03	 -2.68025423257464e+00	-3.91253421790235e-01		3.28510492380810e+03
2.92590000000000e+02    	2.16936948275304e+02 	 1.10267902345200e+00   1.41386445359215e+00 	3.28553583442182e+03	 -2.68019671480430e+00	-3.91640943783362e-01		3.28553710313960e+03
2.92620000000000e+02    	2.16966948263721e+02 	 1.10265455264313e+00   1.41386087601355e+00 	3.28596799920220e+03	 -2.68013914888093e+00	-3.92028405464771e-01		3.28596926775237e+03
2.92650000000000e+02    	2.16996948252141e+02 	 1.10263008557810e+00   1.41385729536852e+00 	3.28640014926584e+03	 -2.68008153482613e+00	-3.92415806843602e-01		3.28640141764845e+03
2.92680000000000e+02    	2.17026948240564e+02 	 1.10260562225625e+00   1.41385371165840e+00 	3.28683228461480e+03	 -2.68002387266150e+00	-3.92803147928996e-01		3.28683355282990e+03
2.92710000000000e+02    	2.17056948228990e+02 	 1.10258116267693e+00   1.41385012488452e+00 	3.28726440525112e+03	 -2.67996616240861e+00	-3.93190428730093e-01		3.28726567329876e+03
2.92740000000000e+02    	2.17086948217420e+02 	 1.10255670683948e+00   1.41384653504823e+00 	3.28769651117684e+03	 -2.67990840408903e+00	-3.93577649256031e-01		3.28769777905707e+03
2.92770000000000e+02    	2.17116948205852e+02 	 1.10253225474324e+00   1.41384294215087e+00 	3.28812860239402e+03	 -2.67985059772433e+00	-3.93964809515950e-01		3.28812987010689e+03
2.92800000000000e+02    	2.17146948194287e+02 	 1.10250780638757e+00   1.41383934619376e+00 	3.28856067890469e+03	 -2.67979274333605e+00	-3.94351909518987e-01		3.28856194645025e+03
2.92830000000000e+02    	2.17176948182725e+02 	 1.10248336177180e+00   1.41383574717826e+00 	3.28899274071091e+03	 -2.67973484094574e+00	-3.94738949274279e-01		3.28899400808921e+03
2.92860000000000e+02    	2.17206948171167e+02 	 1.10245892089529e+00   1.41383214510570e+00 	3.28942478781472e+03	 -2.67967689057493e+00	-3.95125928790963e-01		3.28942605502581e+03
2.92890000000000e+02    	2.17236948159611e+02 	 1.10243448375738e+00   1.41382853997741e+00 	3.28985682021817e+03	 -2.67961889224514e+00	-3.95512848078173e-01		3.28985808726210e+03
2.92920000000000e+02    	2.17266948148059e+02 	 1.10241005035742e+00   1.41382493179473e+00 	3.29028883792330e+03	 -2.67956084597789e+00	-3.95899707145046e-01		3.29029010480012e+03
2.92950000000000e+02    	2.17296948136509e+02 	 1.10238562069475e+00   1.41382132055900e+00 	3.29072084093216e+03	 -2.67950275179466e+00	-3.96286506000714e-01		3.29072210764191e+03
2.92980000000000e+02    	2.17326948124962e+02 	 1.10236119476872e+00   1.41381770627154e+00 	3.29115282924679e+03	 -2.67944460971697e+00	-3.96673244654313e-01		3.29115409578953e+03
2.93010000000000e+02    	2.17356948113419e+02 	 1.10233677257867e+00   1.41381408893370e+00 	3.29158480286923e+03	 -2.67938641976628e+00	-3.97059923114974e-01		3.29158606924502e+03
2.93040000000000e+02    	2.17386948101879e+02 	 1.10231235412396e+00   1.41381046854681e+00 	3.29201676180154e+03	 -2.67932818196407e+00	-3.97446541391830e-01		3.29201802801041e+03
2.93070000000000e+02    	2.17416948090341e+02 	 1.10228793940392e+00   1.41380684511219e+00 	3.29244870604575e+03	 -2.67926989633180e+00	-3.97833099494012e-01		3.29244997208776e+03
2.93100000000000e+02    	2.17446948078807e+02 	 1.10226352841791e+00   1.41380321863118e+00 	3.29288063560391e+03	 -2.67921156289093e+00	-3.98219597430651e-01		3.29288190147911e+03
2.93130000000000e+02    	2.17476948067276e+02 	 1.10223912116528e+00   1.41379958910511e+00 	3.29331255047806e+03	 -2.67915318166289e+00	-3.98606035210877e-01		3.29331381618650e+03
2.93160000000000e+02    	2.17506948055747e+02 	 1.10221471764536e+00   1.41379595653531e+00 	3.29374445067025e+03	 -2.67909475266912e+00	-3.98992412843820e-01		3.29374571621197e+03
2.93190000000000e+02    	2.17536948044222e+02 	 1.10219031785752e+00   1.41379232092311e+00 	3.29417633618252e+03	 -2.67903627593104e+00	-3.99378730338607e-01		3.29417760155758e+03
2.93220000000000e+02    	2.17566948032700e+02 	 1.10216592180109e+00   1.41378868226985e+00 	3.29460820701691e+03	 -2.67897775147007e+00	-3.99764987704367e-01		3.29460947222536e+03
2.93250000000000e+02    	2.17596948021181e+02 	 1.10214152947542e+00   1.41378504057684e+00 	3.29504006317547e+03	 -2.67891917930761e+00	-4.00151184950227e-01		3.29504132821735e+03
2.93280000000000e+02    	2.17626948009664e+02 	 1.10211714087986e+00   1.41378139584541e+00 	3.29547190466023e+03	 -2.67886055946505e+00	-4.00537322085314e-01		3.29547316953560e+03
2.93310000000000e+02    	2.17656947998151e+02 	 1.10209275601376e+00   1.41377774807690e+00 	3.29590373147325e+03	 -2.67880189196377e+00	-4.00923399118752e-01		3.29590499618214e+03
2.93340000000000e+02    	2.17686947986641e+02 	 1.10206837487646e+00   1.41377409727263e+00 	3.29633554361655e+03	 -2.67874317682515e+00	-4.01309416059669e-01		3.29633680815903e+03
2.93370000000000e+02    	2.17716947975134e+02 	 1.10204399746732e+00   1.41377044343393e+00 	3.29676734109219e+03	 -2.67868441407056e+00	-4.01695372917187e-01		3.29676860546830e+03
2.93400000000000e+02    	2.17746947963630e+02 	 1.10201962378568e+00   1.41376678656212e+00 	3.29719912390220e+03	 -2.67862560372134e+00	-4.02081269700430e-01		3.29720038811200e+03
2.93430000000000e+02    	2.17776947952129e+02 	 1.10199525383090e+00   1.41376312665852e+00 	3.29763089204863e+03	 -2.67856674579884e+00	-4.02467106418521e-01		3.29763215609216e+03
2.93460000000000e+02    	2.17806947940631e+02 	 1.10197088760231e+00   1.41375946372446e+00 	3.29806264553352e+03	 -2.67850784032439e+00	-4.02852883080583e-01		3.29806390941083e+03
2.93490000000000e+02    	2.17836947929136e+02 	 1.10194652509927e+00   1.41375579776126e+00 	3.29849438435890e+03	 -2.67844888731933e+00	-4.03238599695737e-01		3.29849564807005e+03
2.93520000000000e+02    	2.17866947917644e+02 	 1.10192216632112e+00   1.41375212877025e+00 	3.29892610852683e+03	 -2.67838988680496e+00	-4.03624256273104e-01		3.29892737207185e+03
2.93550000000000e+02    	2.17896947906155e+02 	 1.10189781126723e+00   1.41374845675275e+00 	3.29935781803933e+03	 -2.67833083880259e+00	-4.04009852821803e-01		3.29935908141828e+03
2.93580000000000e+02    	2.17926947894669e+02 	 1.10187345993692e+00   1.41374478171008e+00 	3.29978951289845e+03	 -2.67827174333352e+00	-4.04395389350954e-01		3.29979077611138e+03
2.93610000000000e+02    	2.17956947883186e+02 	 1.10184911232956e+00   1.41374110364355e+00 	3.30022119310623e+03	 -2.67821260041903e+00	-4.04780865869677e-01		3.30022245615319e+03
2.93640000000000e+02    	2.17986947871706e+02 	 1.10182476844449e+00   1.41373742255450e+00 	3.30065285866471e+03	 -2.67815341008039e+00	-4.05166282387088e-01		3.30065412154575e+03
2.93670000000000e+02    	2.18016947860229e+02 	 1.10180042828107e+00   1.41373373844423e+00 	3.30108450957592e+03	 -2.67809417233887e+00	-4.05551638912305e-01		3.30108577229109e+03
2.93700000000000e+02    	2.18046947848755e+02 	 1.10177609183863e+00   1.41373005131407e+00 	3.30151614584192e+03	 -2.67803488721574e+00	-4.05936935454444e-01		3.30151740839126e+03
2.93730000000000e+02    	2.18076947837284e+02 	 1.10175175911653e+00   1.41372636116534e+00 	3.30194776746473e+03	 -2.67797555473223e+00	-4.06322172022621e-01		3.30194902984829e+03
2.93760000000000e+02    	2.18106947825816e+02 	 1.10172743011413e+00   1.41372266799936e+00 	3.30237937444639e+03	 -2.67791617490958e+00	-4.06707348625951e-01		3.30238063666423e+03
2.93790000000000e+02    	2.18136947814351e+02 	 1.10170310483077e+00   1.41371897181743e+00 	3.30281096678894e+03	 -2.67785674776903e+00	-4.07092465273548e-01		3.30281222884111e+03
2.93820000000000e+02    	2.18166947802889e+02 	 1.10167878326579e+00   1.41371527262088e+00 	3.30324254449443e+03	 -2.67779727333178e+00	-4.07477521974527e-01		3.30324380638096e+03
2.93850000000000e+02    	2.18196947791430e+02 	 1.10165446541856e+00   1.41371157041102e+00 	3.30367410756488e+03	 -2.67773775161904e+00	-4.07862518737999e-01		3.30367536928584e+03
2.93880000000000e+02    	2.18226947779974e+02 	 1.10163015128842e+00   1.41370786518918e+00 	3.30410565600235e+03	 -2.67767818265202e+00	-4.08247455573077e-01		3.30410691755777e+03
2.93910000000000e+02    	2.18256947768521e+02 	 1.10160584087472e+00   1.41370415695665e+00 	3.30453718980885e+03	 -2.67761856645189e+00	-4.08632332488872e-01		3.30453845119880e+03
2.93940000000000e+02    	2.18286947757071e+02 	 1.10158153417681e+00   1.41370044571476e+00 	3.30496870898644e+03	 -2.67755890303985e+00	-4.09017149494495e-01		3.30496997021095e+03
