0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
2.11740000000000e+02    	-1.49576207191390e+02 	 -1.68946489010001e-02   -1.69279703556093e-01 	-1.30871215520165e+00	 -3.71984158668862e-02	-3.43393540670793e-01		1.68286373515207e+00
2.11770000000000e+02    	-1.49599554800706e+02 	 -1.75364913256728e-02   -1.75393554947557e-01 	-1.31390335360455e+00	 -3.46097846387739e-02	-3.43283210783134e-01		1.68682637595326e+00
2.11800000000000e+02    	-1.49622946793941e+02 	 -1.81159708629914e-02   -1.81488726540832e-01 	-1.32098484860875e+00	 -3.03968166105448e-02	-3.43217114992795e-01		1.69225380033195e+00
2.11830000000000e+02    	-1.49646393947998e+02 	 -1.86062003512623e-02   -1.87561690333539e-01 	-1.32932957287884e+00	 -2.48158592965993e-02	-3.43200572437203e-01		1.69868171625060e+00
2.11860000000000e+02    	-1.49669901303548e+02 	 -1.89876597303992e-02   -1.93610979139338e-01 	-1.33806385168672e+00	 -1.83762841064480e-02	-3.43224060027384e-01		1.70544871350326e+00
2.11890000000000e+02    	-1.49693467052754e+02 	 -1.92522448508997e-02   -1.99637490648971e-01 	-1.34615677690182e+00	 -1.18074968712577e-02	-3.43266804461058e-01		1.71175628639884e+00
2.11920000000000e+02    	-1.49717082297266e+02 	 -1.94062023310188e-02   -2.05644624764659e-01 	-1.35253775232913e+00	 -5.98849671298561e-03	-3.43305928250937e-01		1.71675659134912e+00
2.11950000000000e+02    	-1.49740731615763e+02 	 -1.94715093088514e-02   -2.11638268971198e-01 	-1.35622717174653e+00	 -1.84699332092621e-03	-3.43327282954087e-01		1.71965961050103e+00
2.11980000000000e+02    	-1.49764394258898e+02 	 -1.94854731692170e-02   -2.17626599880306e-01 	-1.35646449985192e+00	 -2.39287842166586e-04	-3.43332458696068e-01		1.71984684603353e+00
2.12010000000000e+02    	-1.49788045776012e+02 	 -1.94984951047401e-02   -2.23619614884460e-01 	-1.35281981890145e+00	 -1.82433809262172e-03	-3.43337316331048e-01		1.71697562691129e+00
2.12040000000000e+02    	-1.49811659958745e+02 	 -1.95700340377008e-02   -2.29628283511417e-01 	-1.34527777917263e+00	 -6.94605108009083e-03	-3.43360704839207e-01		1.71105731183644e+00
2.12070000000000e+02    	-1.49835211108318e+02 	 -1.97628542432125e-02   -2.35663245586090e-01 	-1.33428544575624e+00	 -1.55376630631700e-02	-3.43406755405556e-01		1.70249442565565e+00
2.12100000000000e+02    	-1.49858676720417e+02 	 -2.01357188803171e-02   -2.41733100003906e-01 	-1.32075691360745e+00	 -2.70617895661038e-02	-3.43448569454972e-01		1.69206621772230e+00
2.12130000000000e+02    	-1.49882040652469e+02 	 -2.07348965270916e-02   -2.47842515318009e-01 	-1.30602782400977e+00	 -4.04995046641728e-02	-3.43423194655128e-01		1.68085941636797e+00
2.12160000000000e+02    	-1.49905296625979e+02 	 -2.15852384483134e-02   -2.53990600541739e-01 	-1.29175327804876e+00	 -5.44008498479247e-02	-3.43245570682176e-01		1.67015074337823e+00
2.12190000000000e+02    	-1.49928451516746e+02 	 -2.26821219323223e-02   -2.60170098148190e-01 	-1.27974552064584e+00	 -6.70056916285225e-02	-3.42841705111025e-01		1.66125819639427e+00
2.12220000000000e+02    	-1.49951527423615e+02 	 -2.39860529440361e-02   -2.66367872089221e-01 	-1.27175607030513e+00	 -7.64357092536208e-02	-3.42190282661823e-01		1.65538518464895e+00
2.12250000000000e+02    	-1.49974561268502e+02 	 -2.54218692634802e-02   -2.72566793061545e-01 	-1.26922209620496e+00	 -8.09445496876871e-02	-3.41352335086302e-01		1.65348062168503e+00
2.12280000000000e+02    	-1.49997601008737e+02 	 -2.68839904009395e-02   -2.78748571018097e-01 	-1.27301586120373e+00	 -7.91958481681597e-02	-3.40467797580509e-01		1.65612791970689e+00
2.12310000000000e+02    	-1.50020698567161e+02 	 -2.82479552039057e-02   -2.84896637830096e-01 	-1.28325042124208e+00	 -7.05233575112000e-02	-3.39710411524151e-01		1.66346275920759e+00
2.12340000000000e+02    	-1.50043900966635e+02 	 -2.93868589596923e-02   -2.90998155419829e-01 	-1.29919364189191e+00	 -5.51209075674892e-02	-3.39214905243231e-01		1.67511467831984e+00
2.12370000000000e+02    	-1.50067242142036e+02 	 -3.01898263316760e-02   -2.97044701468909e-01 	-1.31932042506013e+00	 -3.41173570233727e-02	-3.39010107991903e-01		1.69017698225712e+00
2.12400000000000e+02    	-1.50090737805571e+02 	 -3.05789609063564e-02   -3.03031899970307e-01 	-1.34149611443969e+00	 -9.51294568221200e-03	-3.38994479737200e-01		1.70722569641059e+00
2.12430000000000e+02    	-1.50114384501539e+02 	 -3.05216533553483e-02   -3.08958768655028e-01 	-1.36324888240283e+00	 1.60177237195219e-02	-3.38971882189745e-01		1.72441468903538e+00
2.12460000000000e+02    	-1.50138162294857e+02 	 -3.00365465138550e-02   -3.14827552915183e-01 	-1.38207186782872e+00	 3.94244899268932e-02	-3.38735172293384e-01		1.73966044249968e+00
2.12490000000000e+02    	-1.50162039330794e+02 	 -2.91931851867683e-02   -3.20644362917729e-01 	-1.39570219347831e+00	 5.76356848820336e-02	-3.38160915492591e-01		1.75090242155832e+00
2.12520000000000e+02    	-1.50185976292833e+02 	 -2.81066278447527e-02   -3.26420337339095e-01 	-1.40234588752529e+00	 6.79203713400916e-02	-3.37272615758344e-01		1.75639972171558e+00
2.12550000000000e+02    	-1.50209929429359e+02 	 -2.69286109713430e-02   -3.32172621192817e-01 	-1.40084183056065e+00	 6.82216907372229e-02	-3.36242636731203e-01		1.75501314641558e+00
2.12580000000000e+02    	-1.50233851836458e+02 	 -2.58363074083015e-02   -3.37924285898967e-01 	-1.39077428504862e+00	 5.74371154684893e-02	-3.35326139895985e-01		1.74642370411174e+00
2.12610000000000e+02    	-1.50257693680600e+02 	 -2.50187482547044e-02   -3.43702420876352e-01 	-1.37254891686271e+00	 3.56301826496104e-02	-3.34745027665919e-01		1.73124645057938e+00
2.12640000000000e+02    	-1.50281402860377e+02 	 -2.46601436378858e-02   -3.49533978468929e-01 	-1.34744175953582e+00	 4.15909709471634e-03	-3.34560903454349e-01		1.71100777074502e+00
2.12670000000000e+02    	-1.50304928129305e+02 	 -2.49192036429382e-02   -3.55439628596350e-01 	-1.31761484177368e+00	 -3.42996993159850e-02	-3.34590047760623e-01		1.68796796198740e+00
2.12700000000000e+02    	-1.50328226582890e+02 	 -2.59046296222389e-02   -3.61426920324390e-01 	-1.28606740283362e+00	 -7.58657993931491e-02	-3.34413846965680e-01		1.66479956907466e+00
2.12730000000000e+02    	-1.50351276009022e+02 	 -2.76493817568439e-02   -3.67485189827591e-01 	-1.25646525966936e+00	 -1.15743981340152e-01	-3.33513979404675e-01		1.64418161783631e+00
2.12760000000000e+02    	-1.50374089526125e+02 	 -3.00894037884115e-02   -3.73585099441623e-01 	-1.23278337259589e+00	 -1.48709145490344e-01	-3.31506274268047e-01		1.62842428856255e+00
2.12790000000000e+02    	-1.50396726176971e+02 	 -3.30543754511278e-02   -3.79684448665933e-01 	-1.21873653060240e+00	 -1.69764691984737e-01	-3.28376320853586e-01		1.61924976139161e+00
2.12820000000000e+02    	-1.50419289539586e+02 	 -3.62769053747232e-02   -3.85738883258231e-01 	-1.21707061361048e+00	 -1.74893796658010e-01	-3.24579781202144e-01		1.61777648424895e+00
2.12850000000000e+02    	-1.50441909848225e+02 	 -3.94222763304156e-02   -3.91713007612507e-01 	-1.22890318265656e+00	 -1.61776392204634e-01	-3.20909925273003e-01		1.62461004969097e+00
2.12880000000000e+02    	-1.50464713266771e+02 	 -4.21352400813977e-02   -3.97586642205844e-01 	-1.25335647973726e+00	 -1.30327225368807e-01	-3.18155724709824e-01		1.63985082130581e+00
2.12910000000000e+02    	-1.50487790126759e+02 	 -4.40952116322938e-02   -4.03353580132031e-01 	-1.28765371018186e+00	 -8.29224714588083e-02	-3.16710197969265e-01		1.66289914399993e+00
2.12940000000000e+02    	-1.50511175996473e+02 	 -4.50675556776909e-02   -4.09014624533826e-01 	-1.32766461456374e+00	 -2.42283857701549e-02	-3.16345026661667e-01		1.69214494631378e+00
2.12970000000000e+02    	-1.50534852875539e+02 	 -4.49384019579528e-02   -4.14569895622586e-01 	-1.36869240132921e+00	 3.93628437808468e-02	-3.16288259638090e-01		1.72479175152009e+00
2.13000000000000e+02    	-1.50558766808962e+02 	 -4.37257104183603e-02   -4.20015205220113e-01 	-1.40621863235400e+00	 1.00569163496702e-01	-3.15569272490434e-01		1.75702844722734e+00
2.13030000000000e+02    	-1.50582850779980e+02 	 -4.15684610433716e-02   -4.25344204751059e-01 	-1.43640726730224e+00	 1.52133885577017e-01	-3.13451082198142e-01		1.78456216972977e+00
2.13060000000000e+02    	-1.50607042197645e+02 	 -3.87030576156556e-02   -4.30554638465554e-01 	-1.45633030443621e+00	 1.87647984437030e-01	-3.09748408371801e-01		1.80334516889346e+00
2.13090000000000e+02    	-1.50631289900548e+02 	 -3.54370525044999e-02   -4.35655491669057e-01 	-1.46399826455260e+00	 2.02194303141255e-01	-3.04913685780280e-01		1.81028887490697e+00
2.13120000000000e+02    	-1.50655551014008e+02 	 -3.21261147873396e-02   -4.40672095903767e-01 	-1.45831474386207e+00	 1.92814818856558e-01	-2.99878741517977e-01		1.80382557531226e+00
2.13150000000000e+02    	-1.50679780730494e+02 	 -2.91544409638695e-02   -4.45647088833522e-01 	-1.43905569114752e+00	 1.58844407033823e-01	-2.95710094634247e-01		1.78425258524083e+00
2.13180000000000e+02    	-1.50703919104887e+02 	 -2.69141179939062e-02   -4.50635678538683e-01 	-1.40694276270552e+00	 1.02147792879282e-01	-2.93171959251659e-01		1.75381638343671e+00
2.13210000000000e+02    	-1.50727880323178e+02 	 -2.57762814561858e-02   -4.55694178829632e-01 	-1.36384666194725e+00	 2.72506789528579e-02	-2.92321534215074e-01		1.71647085503189e+00
2.13240000000000e+02    	-1.50751552449502e+02 	 -2.60474618449555e-02   -4.60862413439613e-01 	-1.31309640461603e+00	 -5.87164256968500e-02	-2.92299793629162e-01		1.67723252884560e+00
2.13270000000000e+02    	-1.50774817145216e+02 	 -2.79106331259554e-02   -4.66144431075133e-01 	-1.25975029466932e+00	 -1.46411536383991e-01	-2.91493861993616e-01		1.64115075921919e+00
2.13300000000000e+02    	-1.50797593496588e+02 	 -3.13629171023654e-02   -4.71496925665268e-01 	-1.21052567754668e+00	 -2.25154454725354e-01	-2.88149855136816e-01		1.61217160485411e+00
2.13330000000000e+02    	-1.50819893803257e+02 	 -3.61739237008580e-02   -4.76835731516075e-01 	-1.17303513642729e+00	 -2.84270755339428e-01	-2.81258473997217e-01		1.59245961419104e+00
2.13360000000000e+02    	-1.50841860360505e+02 	 -4.18873007881183e-02   -4.82062533171297e-01 	-1.15423089504833e+00	 -3.14663593587613e-01	-2.71254656252169e-01		1.58266901933159e+00
2.13390000000000e+02    	-1.50863750980760e+02 	 -4.78706141479334e-02   -4.87100118259177e-01 	-1.15847236818310e+00	 -3.10270139757532e-01	-2.60048728093216e-01		1.58301962352076e+00
2.13420000000000e+02    	-1.50885866222673e+02 	 -5.34024921169361e-02   -4.91917158441116e-01 	-1.18603203453470e+00	 -2.69179413106273e-01	-2.50242186159736e-01		1.59428689234929e+00
2.13450000000000e+02    	-1.50908447393897e+02 	 -5.77838906492424e-02   -4.96529117384563e-01 	-1.23281056411695e+00	 -1.94295124886815e-01	-2.43859753896569e-01		1.61772681937453e+00
2.13480000000000e+02    	-1.50931597269714e+02 	 -6.04584822072171e-02   -5.00975737335697e-01 	-1.29151743969508e+00	 -9.33250878157752e-02	-2.41270863001071e-01		1.65376494653432e+00
2.13510000000000e+02    	-1.50955267024325e+02 	 -6.11117600740969e-02   -5.05289427286550e-01 	-1.35379697120164e+00	 2.21793926439178e-02	-2.40959614779084e-01		1.70038810294805e+00
2.13540000000000e+02    	-1.50979310953717e+02 	 -5.97105872526034e-02   -5.09474065836466e-01 	-1.41223451957031e+00	 1.38660069006406e-01	-2.40306162639984e-01		1.75253530772010e+00
2.13570000000000e+02    	-1.51003566764759e+02 	 -5.64715632173704e-02   -5.13504803450634e-01 	-1.46139402186721e+00	 2.42662086360932e-01	-2.36866822256832e-01		1.80295958545728e+00
2.13600000000000e+02    	-1.51027914243017e+02 	 -5.17873510331232e-02   -5.17344223595442e-01 	-1.49781870393558e+00	 3.22526498244895e-01	-2.29408369107181e-01		1.84393937312098e+00
2.13630000000000e+02    	-1.51052294467785e+02 	 -4.61531063110083e-02   -5.20962914415120e-01 	-1.51948617463657e+00	 3.69388930161881e-01	-2.18292390477923e-01		1.86894033729768e+00
2.13660000000000e+02    	-1.51076698163675e+02 	 -4.01171423082966e-02   -5.24355644899830e-01 	-1.52521589282308e+00	 3.77637602762656e-01	-2.05243351660625e-01		1.87377120058488e+00
2.13690000000000e+02    	-1.51101137810831e+02 	 -3.42568939862683e-02   -5.27550011506217e-01 	-1.51428515843339e+00	 3.45126467304083e-01	-1.92717372077544e-01		1.85723229699085e+00
2.13720000000000e+02    	-1.51125612690968e+02 	 -2.91679825952742e-02   -5.30606883910226e-01 	-1.48634204661138e+00	 2.73369247119449e-01	-1.83066373327323e-01		1.82138867950769e+00
2.13750000000000e+02    	-1.51150071750454e+02 	 -2.54485124912045e-02   -5.33611174988215e-01 	-1.44167354274102e+00	 1.67797117218313e-01	-1.77646731198541e-01		1.77147871494177e+00
2.13780000000000e+02    	-1.51174382562518e+02 	 -2.36580188075084e-02   -5.36650187556699e-01 	-1.38189998597130e+00	 3.79797115592999e-02	-1.76070074310318e-01		1.71525237233046e+00
2.13810000000000e+02    	-1.51198326352341e+02 	 -2.42342098751088e-02   -5.39779357080737e-01 	-1.31105576656196e+00	 -1.02526457171767e-01	-1.75944588413630e-01		1.66142571174507e+00
2.13840000000000e+02    	-1.51221648306581e+02 	 -2.73727147912536e-02   -5.42985652788848e-01 	-1.23661489276797e+00	 -2.37210010552745e-01	-1.73536223357518e-01		1.61728160904005e+00
2.13870000000000e+02    	-1.51244173011253e+02 	 -3.29165505045083e-02   -5.46172631860041e-01 	-1.16947555358064e+00	 -3.48792182887620e-01	-1.65435759358801e-01		1.58641042852752e+00
2.13900000000000e+02    	-1.51265936043495e+02 	 -4.03237939478146e-02   -5.49188699136846e-01 	-1.12198708147329e+00	 -4.22065480229690e-01	-1.50488898472463e-01		1.56832432524587e+00
2.13930000000000e+02    	-1.51287238513777e+02 	 -4.87379535482912e-02   -5.51890722168508e-01 	-1.10432122202871e+00	 -4.46302962366557e-01	-1.30728777447100e-01		1.56070551639090e+00
2.13960000000000e+02    	-1.51308568044051e+02 	 -5.71180908822060e-02   -5.54206513199450e-01 	-1.12085614794468e+00	 -4.16669659337289e-01	-1.10610078297162e-01		1.56274332467573e+00
2.13990000000000e+02    	-1.51330415553622e+02 	 -6.43850796095849e-02   -5.56161878797938e-01 	-1.16840220846760e+00	 -3.34992264641491e-01	-9.48983547399195e-02		1.57682885433199e+00
2.14020000000000e+02    	-1.51353079195378e+02 	 -6.95879068809911e-02   -5.57859139812236e-01 	-1.23725638613657e+00	 -2.10154026413535e-01	-8.62423619214044e-02		1.60698656647880e+00
2.14050000000000e+02    	-1.51376565081006e+02 	 -7.20867778749165e-02   -5.59417080236034e-01 	-1.31478266593660e+00	 -5.74274763052508e-02	-8.37537981485077e-02		1.65498219699985e+00
2.14080000000000e+02    	-1.51400646200137e+02 	 -7.16789154139941e-02   -5.60906870293967e-01 	-1.38963212630031e+00	 1.04036514873420e-01	-8.35896447732527e-02		1.71723273658123e+00
2.14110000000000e+02    	-1.51425024226963e+02 	 -6.85844533249831e-02   -5.62324412049381e-01 	-1.45420750084994e+00	 2.54880953447569e-01	-8.11479327885821e-02		1.78501225288636e+00
2.14140000000000e+02    	-1.51449470377610e+02 	 -6.33135164493669e-02   -5.63608277716639e-01 	-1.50462596242088e+00	 3.78606286165258e-01	-7.32776936283779e-02		1.84732553360211e+00
2.14170000000000e+02    	-1.51473878158585e+02 	 -5.65146230550606e-02   -5.64678536771142e-01 	-1.53933319574675e+00	 4.63044476638646e-01	-5.93109383488646e-02		1.89406300377820e+00
2.14200000000000e+02    	-1.51498245974926e+02 	 -4.88753637143504e-02   -5.65470606921055e-01 	-1.55771836480071e+00	 5.00591755590199e-01	-4.08988089200373e-02		1.91800712260756e+00
2.14230000000000e+02    	-1.51522631497759e+02 	 -4.10827313598930e-02   -5.65955170758102e-01 	-1.55928035467640e+00	 4.87981006944167e-01	-2.11836609716838e-02		1.91570598869194e+00
2.14260000000000e+02    	-1.51547101575330e+02 	 -3.38190183566729e-02   -5.66145971834284e-01 	-1.54334294074765e+00	 4.26118408995664e-01	-3.72741930974791e-03		1.88772302653099e+00
2.14290000000000e+02    	-1.51571682911452e+02 	 -2.77651611505308e-02   -5.66098075008603e-01 	-1.50923059138852e+00	 3.20169015892012e-01	8.61545257856807e-03		1.83857537314719e+00
2.14320000000000e+02    	-1.51596314418324e+02 	 -2.35847798528159e-02   -5.65895572146890e-01 	-1.45693055317508e+00	 1.79820851195298e-01	1.47598355547791e-02		1.77628827278830e+00
2.14350000000000e+02    	-1.51620812870590e+02 	 -2.18627808857360e-02   -5.65625133441615e-01 	-1.38831800391282e+00	 1.93900530642537e-02	1.61229815053136e-02		1.71115832250524e+00
2.14380000000000e+02    	-1.51644884013553e+02 	 -2.29850161257591e-02   -5.65336036323103e-01 	-1.30874768981867e+00	 -1.42872016246835e-01	1.65168903416833e-02		1.65333170788524e+00
2.14410000000000e+02    	-1.51668216916572e+02 	 -2.69889379285572e-02   -5.65002345896884e-01 	-1.22809209403304e+00	 -2.86912642700715e-01	2.07233238390473e-02		1.60964546162157e+00
2.14440000000000e+02    	-1.51690649851991e+02 	 -3.34706029844262e-02   -5.64517573107394e-01 	-1.15976124590400e+00	 -3.94281784185616e-01	3.20741030175454e-02		1.58162353957121e+00
2.14470000000000e+02    	-1.51712309284490e+02 	 -4.16224697738500e-02   -5.63739359940388e-01 	-1.11714682041444e+00	 -4.51428177438442e-01	5.04782922179950e-02		1.56663731467520e+00
2.14500000000000e+02    	-1.51733609668079e+02 	 -5.03789277043219e-02   -5.62562500331570e-01 	-1.10902117254847e+00	 -4.51532260795082e-01	7.23086315330092e-02		1.56174193831557e+00
2.14530000000000e+02    	-1.51755098840162e+02 	 -5.85873412672746e-02   -5.60976887670794e-01 	-1.13637059803519e+00	 -3.94968940994489e-01	9.22156861553989e-02		1.56711273787251e+00
2.14560000000000e+02    	-1.51777233480933e+02 	 -6.51730021195305e-02   -5.59079383116508e-01 	-1.19220840924370e+00	 -2.89259842361142e-01	1.05824776494575e-01		1.58626322872161e+00
2.14590000000000e+02    	-1.51800204631414e+02 	 -6.93154192616857e-02   -5.57031084147951e-01 	-1.26444831960911e+00	 -1.48491388777024e-01	1.11941208302257e-01		1.62277850602582e+00
2.14620000000000e+02    	-1.51823911555938e+02 	 -7.06052081676611e-02   -5.54979367678135e-01 	-1.34040193153015e+00	 8.69837157899242e-03	1.12995184002009e-01		1.67616255516150e+00
2.14650000000000e+02    	-1.51848086648013e+02 	 -6.90903447052513e-02   -5.52992751779184e-01 	-1.41037055967243e+00	 1.62604111245656e-01	1.13427037148306e-01		1.74024449585136e+00
2.14680000000000e+02    	-1.51872461976736e+02 	 -6.51784399420028e-02   -5.51047950108652e-01 	-1.46866758849813e+00	 2.95894380488279e-01	1.17257329811798e-01		1.80507264432877e+00
2.14710000000000e+02    	-1.51896868030756e+02 	 -5.94736673985141e-02   -5.49062370846372e-01 	-1.51262127788662e+00	 3.95572339610953e-01	1.26446678995898e-01		1.86023906227391e+00
2.14740000000000e+02    	-1.51921246076682e+02 	 -5.26441808070619e-02   -5.46938280395105e-01 	-1.54109904274679e+00	 4.53414300021831e-01	1.40576537921125e-01		1.89745422870573e+00
2.14770000000000e+02    	-1.51945613401837e+02 	 -4.53531330321899e-02   -5.44595544394248e-01 	-1.55348637817760e+00	 4.65665623081519e-01	1.57437796164316e-01		1.91179262980176e+00
2.14800000000000e+02    	-1.51970017081002e+02 	 -3.82369077999389e-02   -5.41988635712239e-01 	-1.54927112792897e+00	 4.32645692513334e-01	1.73986011246578e-01		1.90202377881933e+00
2.14830000000000e+02    	-1.51994490649895e+02 	 -3.19022081544911e-02   -5.39111530886518e-01 	-1.52810005850434e+00	 3.58517531793026e-01	1.87354159332524e-01		1.87048822247645e+00
2.14860000000000e+02    	-1.52019016723498e+02 	 -2.69178050299481e-02   -5.35993456241397e-01 	-1.49020408744148e+00	 2.51192668215207e-01	1.95774523862497e-01		1.82267211614869e+00
2.14890000000000e+02    	-1.52043499975592e+02 	 -2.37822542606767e-02   -5.32685723532844e-01 	-1.43714628446984e+00	 1.22157750733959e-01	1.99252717282340e-01		1.76635602424150e+00
2.14920000000000e+02    	-1.52067763989032e+02 	 -2.28570912751554e-02   -5.29239563599273e-01 	-1.37275917633589e+00	 -1.41325590419026e-02	1.99728086210939e-01		1.71013414499008e+00
2.14950000000000e+02    	-1.52091591605734e+02 	 -2.42745842407491e-02   -5.25679749505567e-01 	-1.30383885123368e+00	 -1.41664696367263e-01	2.00429231072354e-01		1.66139595306219e+00
2.14980000000000e+02    	-1.52114813593742e+02 	 -2.78589880269333e-02   -5.21987360051022e-01 	-1.23985200957705e+00	 -2.45122099903066e-01	2.04443019396765e-01		1.62453525590958e+00
2.15010000000000e+02    	-1.52137409509145e+02 	 -3.31133584026474e-02   -5.18107303802325e-01 	-1.19112526830762e+00	 -3.12409012568498e-01	2.13140247811526e-01		1.60056476319206e+00
2.15040000000000e+02    	-1.52159554090007e+02 	 -3.92921844930285e-02   -5.13982656367505e-01 	-1.16595818672483e+00	 -3.36531187943211e-01	2.25441559812235e-01		1.58856401524764e+00
2.15070000000000e+02    	-1.52181567969608e+02 	 -4.55298983696764e-02   -5.09597341315128e-01 	-1.16803544478737e+00	 -3.16359084461422e-01	2.38427765861850e-01		1.58784056823560e+00
2.15100000000000e+02    	-1.52203795713721e+02 	 -5.09826434931686e-02   -5.05000827227790e-01 	-1.19544777829124e+00	 -2.56458425920098e-01	2.48911966434810e-01		1.59900702996620e+00
2.15130000000000e+02    	-1.52226479198728e+02 	 -5.49610303919311e-02   -5.00298284714141e-01 	-1.24171880156443e+00	 -1.66253339759392e-01	2.55060614779133e-01		1.62313328853525e+00
2.15160000000000e+02    	-1.52249693200974e+02 	 -5.70359698688594e-02   -4.95609541590776e-01 	-1.29820158357357e+00	 -5.85024582893402e-02	2.57181388627020e-01		1.65978678024466e+00
2.15190000000000e+02    	-1.52273367652236e+02 	 -5.70862084448018e-02   -4.91020511734717e-01 	-1.35657235457295e+00	 5.28337181533390e-02	2.57307441017448e-01		1.70566323586119e+00
2.15220000000000e+02    	-1.52297364095970e+02 	 -5.52685221757777e-02   -4.86555577152721e-01 	-1.41032287201661e+00	 1.54784076105487e-01	2.57976614249351e-01		1.75485630381766e+00
2.15250000000000e+02    	-1.52321549333840e+02 	 -5.19332090669764e-02   -4.82181469268591e-01 	-1.45503027627879e+00	 2.36943249083945e-01	2.61033393043960e-01		1.80038708072970e+00
2.15280000000000e+02    	-1.52345832496876e+02 	 -4.75312495017274e-02   -4.77831271394814e-01 	-1.48792594186725e+00	 2.92196821772374e-01	2.67028304973829e-01		1.83592121475640e+00
2.15310000000000e+02    	-1.52370166812386e+02 	 -4.25450989506630e-02   -4.73431226669700e-01 	-1.50736557099548e+00	 3.16820342980323e-01	2.75265946801389e-01		1.85695919067091e+00
2.15340000000000e+02    	-1.52394532504230e+02 	 -3.74483899551686e-02   -4.68920211265906e-01 	-1.51250442612925e+00	 3.10288448329235e-01	2.84260334614282e-01		1.86138456479637e+00
2.15370000000000e+02    	-1.52418914759608e+02 	 -3.26843745571861e-02   -4.64259702614479e-01 	-1.50322543534503e+00	 2.75001411307027e-01	2.92340632420091e-01		1.84953386858768e+00
2.15400000000000e+02    	-1.52443284386819e+02 	 -2.86500826016523e-02   -4.59435608701132e-01 	-1.48026419781992e+00	 2.15977412067909e-01	2.98227012834046e-01		1.82394289632514e+00
2.15430000000000e+02    	-1.52467585635649e+02 	 -2.56762179305689e-02   -4.54453773145804e-01 	-1.44544781367530e+00	 1.40453948903558e-01	3.01447278827019e-01		1.78883122617354e+00
2.15460000000000e+02    	-1.52491735542016e+02 	 -2.39981554522788e-02   -4.49330896584637e-01 	-1.40193476690114e+00	 5.72960102219995e-02	3.02481803928276e-01		1.74934249509386e+00
2.15490000000000e+02    	-1.52515638852603e+02 	 -2.37207651449662e-02   -4.44083505477127e-01 	-1.35428822935188e+00	 -2.38738979257679e-02	3.02557679169234e-01		1.71061618149353e+00
2.15520000000000e+02    	-1.52539218211312e+02 	 -2.47882559739058e-02   -4.38719308921665e-01 	-1.30818066281287e+00	 -9.38127530874675e-02	3.03119206838097e-01		1.67690749081562e+00
2.15550000000000e+02    	-1.52562449888163e+02 	 -2.69751985210775e-02   -4.33235871718486e-01 	-1.26960713703940e+00	 -1.44895644625833e-01	3.05175603724586e-01		1.65106910193413e+00
2.15580000000000e+02    	-1.52585386824726e+02 	 -2.99105670327685e-02   -4.27628653590549e-01 	-1.24372224922790e+00	 -1.72172444416034e-01	3.08851518522943e-01		1.63458791269685e+00
2.15610000000000e+02    	-1.52608152973473e+02 	 -3.31337844268204e-02   -4.21904542480785e-01 	-1.23368914467706e+00	 -1.73980441305031e-01	3.13395135818458e-01		1.62802782863358e+00
2.15640000000000e+02    	-1.52630908086527e+02 	 -3.61693816444557e-02   -4.16092307865682e-01 	-1.24001170314023e+00	 -1.51997103499978e-01	3.17635814504295e-01		1.63144863665790e+00
2.15670000000000e+02    	-1.52653799678629e+02 	 -3.86021726523150e-02   -4.10242236567604e-01 	-1.26061395507699e+00	 -1.10766956195581e-01	3.20615906693466e-01		1.64444866807832e+00
2.15700000000000e+02    	-1.52676925418213e+02 	 -4.01363267777515e-02   -4.04413645298981e-01 	-1.29157187145100e+00	 -5.68242779006170e-02	3.22040084257054e-01		1.66586215322597e+00
2.15730000000000e+02    	-1.52700320679300e+02 	 -4.06261894027411e-02   -3.98656603088933e-01 	-1.32813026885364e+00	 2.40518856748981e-03	3.22329063570001e-01		1.69346739596581e+00
2.15760000000000e+02    	-1.52723969934248e+02 	 -4.00748097562138e-02   -3.92997441722931e-01 	-1.36560577720655e+00	 5.96923286669957e-02	3.22317884680060e-01		1.72404499118388e+00
2.15790000000000e+02    	-1.52747829178992e+02 	 -3.86067501016324e-02   -3.87434290282894e-01 	-1.39995808754247e+00	 1.08872372595856e-01	3.22822410451005e-01		1.75383868958340e+00
2.15820000000000e+02    	-1.52771846035045e+02 	 -3.64287575765639e-02   -3.81942367664833e-01 	-1.42803697833031e+00	 1.45388818153608e-01	3.24306581516067e-01		1.77921394968045e+00
2.15850000000000e+02    	-1.52795970997015e+02 	 -3.37910873225092e-02   -3.76484390928111e-01 	-1.44763312150920e+00	 1.66531641987475e-01	3.26764167283404e-01		1.79726160124060e+00
2.15880000000000e+02    	-1.52820160151339e+02 	 -3.09562423733858e-02   -3.71021119612032e-01 	-1.45745858703104e+00	 1.71450742466233e-01	3.29801124156353e-01		1.80619757266405e+00
2.15910000000000e+02    	-1.52844372897101e+02 	 -2.81758935983593e-02   -3.65519042538027e-01 	-1.45712536825417e+00	 1.61022732191308e-01	3.32837358551472e-01		1.80552578667261e+00
2.15940000000000e+02    	-1.52868568411535e+02 	 -2.56735817119294e-02   -3.59954305520430e-01 	-1.44713541173081e+00	 1.37616505632245e-01	3.35335890863870e-01		1.79599258411865e+00
